chrom	start	end	lncRNA_Shap
chrX	85727232	85729280	-62.59038162231445
chrX	85733376	85735424	-42.236637115478516
chrX	85735424	85737472	-30.08064842224121
chrX	85737472	85739520	-33.926204681396484
chrX	85745664	85747712	-39.01663589477539
chrX	85780480	85782528	-35.975807189941406
chrX	85786624	85788672	-35.719120025634766
chr11	96993280	96995328	-31.71346092224121
chr11	96997376	96999424	-28.70599365234375
chr11	97253376	97255424	-26.12813949584961
chr11	97353728	97355776	-34.82511520385742
chr11	97376256	97378304	-28.789073944091797
chr11	97378304	97380352	-44.28291702270508
chr11	97701888	97703936	-25.746780395507812
chr3	30693376	30695424	-26.58070945739746
chr3	31094784	31096832	-26.96744728088379
chr7	40130560	40132608	-54.71586227416992
chr7	40132608	40134656	-68.62797546386719
chr2	156342272	156344320	-32.33597183227539
chr2	156436480	156438528	-47.23202896118164
chr2	156440576	156442624	-29.91436195373535
chr2	156463104	156465152	-34.69742202758789
chr2	156471296	156473344	-33.40089416503906
chr2	156485632	156487680	-38.7779541015625
chr4	129497088	129499136	-25.847436904907227
chr4	129527808	129529856	-41.07292938232422
chr5	83445760	83447808	-36.24638366699219
chr5	83486720	83488768	-27.112884521484375
chr5	83560448	83562496	-30.25823974609375
chr5	83562496	83564544	-53.64194869995117
chr12	97822720	97824768	-26.231603622436523
chr12	97906688	97908736	-28.89278793334961
chr12	97941504	97943552	-33.259586334228516
chr12	98115584	98117632	-29.233749389648438
chrX	20140032	20142080	-43.79138946533203
chrX	20142080	20144128	-61.162017822265625
chr5	179568640	179570688	-33.27827453613281
chr5	179595264	179597312	-34.11528778076172
chr5	179619840	179621888	-33.88920593261719
chr5	179621888	179623936	-69.5044937133789
chr5	179623936	179625984	-50.88013458251953
chr5	179638272	179640320	-27.794506072998047
chr5	179695616	179697664	-33.086997985839844
chr5	179728384	179730432	-29.4068603515625
chr5	179736576	179738624	-33.72768783569336
chr5	179761152	179763200	-34.04485321044922
chr5	179767296	179769344	-30.043542861938477
chr5	179793920	179795968	-36.722721099853516
chr5	179859456	179861504	-32.81584167480469
chr5	179861504	179863552	-29.40884017944336
chr5	180051968	180054016	-26.7838077545166
chr5	180054016	180056064	-30.918773651123047
chr5	180060160	180062208	-44.326751708984375
chr5	180072448	180074496	-28.616649627685547
chr4	87463936	87465984	-28.531784057617188
chr4	87848960	87851008	-30.892709732055664
chr6	52285440	52287488	-56.29210662841797
chr6	52416512	52418560	-29.326196670532227
chr6	52420608	52422656	-46.64058303833008
chr6	52467712	52469760	-44.82187271118164
chr6	52498432	52500480	-36.72447204589844
chr6	52510720	52512768	-26.512493133544922
chr6	52514816	52516864	-38.709442138671875
chr6	52520960	52523008	-32.910888671875
chr6	52523008	52525056	-39.044925689697266
chr6	52539392	52541440	-27.095312118530273
chr6	52543488	52545536	-33.436641693115234
chr6	52549632	52551680	-27.730642318725586
chr6	52566016	52568064	-42.63292694091797
chr6	52594688	52596736	-33.701961517333984
chr6	52596736	52598784	-32.99736785888672
chr6	52604928	52606976	-31.04180335998535
chr6	52609024	52611072	-30.977596282958984
chr1	71079936	71081984	-43.38325119018555
chr5	150734848	150736896	-32.851806640625
chr5	151113728	151115776	-38.28287124633789
chr5	151164928	151166976	-27.658456802368164
chr5	151222272	151224320	-36.146942138671875
chr7	108873728	108875776	-31.246740341186523
chr7	109443072	109445120	-30.833724975585938
chr4	75337728	75339776	-34.7201042175293
chr4	75433984	75436032	-28.317951202392578
chr4	75513856	75515904	-76.5219955444336
chr4	75669504	75671552	-66.64647674560547
chr4	75671552	75673600	-28.36544418334961
chr4	75673600	75675648	-81.50260925292969
chr4	75722752	75724800	-36.12466049194336
chr4	75724800	75726848	-47.61724090576172
chr4	75726848	75728896	-38.48406982421875
chr4	75763712	75765760	-34.750179290771484
chr4	76052480	76054528	-30.78946304321289
chrX	5347328	5349376	-56.601043701171875
chrX	5351424	5353472	-53.31574630737305
chrX	5373952	5376000	-38.195796966552734
chrX	5386240	5388288	-25.677928924560547
chrX	5388288	5390336	-51.043453216552734
chrX	5396480	5398528	-37.309749603271484
chrX	5404672	5406720	-47.799522399902344
chrX	5414912	5416960	-30.589242935180664
chrX	5441536	5443584	-39.00664138793945
chrX	5445632	5447680	-38.519805908203125
chrX	5453824	5455872	-31.849191665649414
chrX	5455872	5457920	-44.671627044677734
chrX	5486592	5488640	-33.72881317138672
chrX	5490688	5492736	-43.64137649536133
chrX	5500928	5502976	-44.66280746459961
chrX	5502976	5505024	-33.66878890991211
chrX	5513216	5515264	-30.06365394592285
chrX	5521408	5523456	-33.99081802368164
chrX	5529600	5531648	-37.0050048828125
chrX	5533696	5535744	-39.889644622802734
chrX	5541888	5543936	-28.574426651000977
chrX	5564416	5566464	-31.3980655670166
chrX	5595136	5597184	-38.03182601928711
chrX	5597184	5599232	-39.62501525878906
chrX	5603328	5605376	-44.56154251098633
chrX	5605376	5607424	-52.645721435546875
chrX	5611520	5613568	-34.97640609741211
chrX	5634048	5636096	-58.32581329345703
chrX	5658624	5660672	-25.795034408569336
chrX	5679104	5681152	-56.04248809814453
chrX	5687296	5689344	-57.72163772583008
chrX	5705728	5707776	-48.445594787597656
chrX	5711872	5713920	-32.773231506347656
chrX	5730304	5732352	-49.8858757019043
chrX	5746688	5748736	-37.329532623291016
chrX	5750784	5752832	-39.284671783447266
chrX	5787648	5789696	-58.828041076660156
chrX	5799936	5801984	-36.64565658569336
chrX	5816320	5818368	-28.887258529663086
chrX	5847040	5849088	-27.639333724975586
chrX	5849088	5851136	-32.92833709716797
chrX	5859328	5861376	-34.12208557128906
chrX	5896192	5898240	-29.53908920288086
chrX	5951488	5953536	-60.754432678222656
chrX	5959680	5961728	-33.47663116455078
chrX	5971968	5974016	-38.729515075683594
chrX	6006784	6008832	-38.01436233520508
chrX	6008832	6010880	-37.036476135253906
chrX	6012928	6014976	-34.19649887084961
chrX	6019072	6021120	-44.26084518432617
chrX	6021120	6023168	-36.95352554321289
chrX	6025216	6027264	-53.729827880859375
chrX	6029312	6031360	-39.113311767578125
chrX	6047744	6049792	-32.23343276977539
chrX	6049792	6051840	-54.32807159423828
chrX	6055936	6057984	-57.88922119140625
chrX	6072320	6074368	-39.801151275634766
chrX	6088704	6090752	-37.698646545410156
chrX	6094848	6096896	-60.1574592590332
chrX	6098944	6100992	-35.67266845703125
chrX	6100992	6103040	-41.75426483154297
chrX	6103040	6105088	-39.3309211730957
chrX	6109184	6111232	-38.370121002197266
chrX	6121472	6123520	-69.30762481689453
chrX	6125568	6127616	-40.92231750488281
chrX	6127616	6129664	-36.52762985229492
chrX	6131712	6133760	-29.84173583984375
chrX	6160384	6162432	-52.349098205566406
chr11	83154944	83156992	-46.090579986572266
chr11	83159040	83161088	-45.2398681640625
chr11	83189760	83191808	-32.60429000854492
chr11	83286016	83288064	-36.03915023803711
chr11	37199872	37201920	-34.926021575927734
chr10	107220992	107223040	-35.605125427246094
chr8	140632064	140634112	-50.75390625
chr8	140666880	140668928	-45.459373474121094
chr8	140668928	140670976	-53.660980224609375
chr15	76892160	76894208	-30.198135375976562
chr15	76904448	76906496	-40.50422286987305
chr1	220104704	220106752	-30.475238800048828
chr11	18012160	18014208	-26.389123916625977
chr13	75540480	75542528	-31.600284576416016
chr13	75550720	75552768	-35.29106903076172
chr13	75601920	75603968	-28.64431381225586
chr13	75620352	75622400	-29.426660537719727
chr13	75626496	75628544	-39.38992691040039
chr13	75630592	75632640	-42.820335388183594
chr13	75632640	75634688	-33.29447937011719
chr13	75638784	75640832	-29.694726943969727
chr13	75646976	75649024	-27.453975677490234
chr13	75661312	75663360	-25.966623306274414
chr13	75667456	75669504	-34.22407150268555
chr13	75671552	75673600	-33.5500602722168
chr13	75687936	75689984	-36.1051025390625
chr13	75689984	75692032	-28.013025283813477
chr13	75692032	75694080	-28.489734649658203
chr13	75694080	75696128	-32.85620880126953
chr13	75696128	75698176	-36.093814849853516
chr13	75704320	75706368	-66.25112915039062
chr13	75714560	75716608	-45.60297775268555
chr13	75722752	75724800	-28.094776153564453
chr13	75732992	75735040	-34.87105178833008
chr13	75737088	75739136	-44.959922790527344
chr13	75747328	75749376	-26.35611343383789
chr13	75759616	75761664	-47.74797821044922
chr13	75798528	75800576	-50.993350982666016
chr13	75800576	75802624	-38.64250183105469
chr13	75808768	75810816	-59.8243408203125
chr13	75831296	75833344	-43.080326080322266
chr13	75868160	75870208	-34.38056182861328
chr13	75870208	75872256	-41.154727935791016
chr12	2035712	2037760	-27.03171730041504
chrX	117014528	117016576	-37.09306716918945
chrX	117018624	117020672	-27.875110626220703
chrX	117041152	117043200	-28.73099708557129
chrX	117051392	117053440	-28.244369506835938
chrX	117057536	117059584	-50.5649528503418
chrX	117059584	117061632	-32.53486633300781
chrX	117108736	117110784	-45.78203582763672
chrX	117110784	117112832	-63.0404167175293
chrX	117139456	117141504	-30.258676528930664
chrX	117157888	117159936	-39.660526275634766
chrX	117180416	117182464	-52.01816940307617
chrX	117198848	117200896	-26.416601181030273
chrX	117200896	117202944	-40.03736114501953
chrX	117204992	117207040	-52.01093292236328
chrX	117211136	117213184	-35.07232666015625
chrX	117213184	117215232	-35.21494674682617
chrX	117227520	117229568	-41.191558837890625
chrX	117229568	117231616	-31.85209083557129
chrX	117233664	117235712	-35.543251037597656
chrX	117239808	117241856	-44.781349182128906
chrX	117241856	117243904	-55.05360794067383
chrX	117243904	117245952	-42.25475311279297
chrX	117284864	117286912	-53.83325958251953
chrX	117286912	117288960	-58.10395050048828
chrX	117291008	117293056	-39.86397933959961
chrX	117293056	117295104	-61.05900955200195
chrX	117297152	117299200	-44.693260192871094
chrX	117309440	117311488	-30.459606170654297
chrX	117311488	117313536	-59.41599655151367
chrX	117313536	117315584	-45.5796012878418
chrX	117346304	117348352	-60.39813232421875
chrX	117354496	117356544	-32.57512283325195
chrX	117358592	117360640	-31.420330047607422
chrX	117360640	117362688	-54.8410758972168
chrX	117370880	117372928	-28.086721420288086
chrX	117381120	117383168	-54.68365478515625
chrX	117383168	117385216	-50.830657958984375
chrX	117385216	117387264	-58.17499542236328
chrX	117387264	117389312	-54.87453079223633
chrX	117395456	117397504	-29.152435302734375
chrX	117422080	117424128	-29.39911460876465
chrX	117432320	117434368	-69.73345947265625
chrX	117448704	117450752	-45.4698600769043
chrX	117450752	117452800	-53.40406036376953
chrX	117452800	117454848	-43.7031364440918
chrX	117467136	117469184	-47.313514709472656
chrX	117469184	117471232	-40.012718200683594
chrX	117471232	117473280	-26.015995025634766
chrX	117487616	117489664	-37.0197639465332
chrX	117495808	117497856	-33.26622772216797
chrX	117499904	117501952	-53.69953155517578
chrX	117506048	117508096	-29.16665267944336
chrX	117510144	117512192	-27.344524383544922
chrX	117522432	117524480	-35.126060485839844
chr12	2912256	2914304	-28.177936553955078
chr12	2914304	2916352	-25.854787826538086
chr12	3033088	3035136	-32.74628448486328
chr12	3041280	3043328	-44.96782684326172
chr12	3274752	3276800	-54.16547393798828
chr12	3276800	3278848	-27.97848129272461
chr12	3299328	3301376	-33.57501983642578
chr17	27598848	27600896	-44.10942077636719
chr17	27684864	27686912	-38.88195037841797
chr20	13768704	13770752	-31.305429458618164
chr20	13770752	13772800	-49.286495208740234
chr20	13783040	13785088	-38.8492317199707
chr13	76722176	76724224	-26.55094337463379
chr7	104613888	104615936	-32.567909240722656
chr7	104648704	104650752	-35.841251373291016
chr7	104656896	104658944	-29.500179290771484
chr7	104916992	104919040	-55.28924560546875
chr7	104919040	104921088	-47.833343505859375
chr7	104921088	104923136	-101.11788177490234
chr7	104925184	104927232	-44.61621856689453
chr7	104927232	104929280	-47.4161262512207
chr7	104980480	104982528	-40.85239791870117
chr7	104982528	104984576	-31.0001163482666
chr7	105009152	105011200	-42.204856872558594
chr7	105011200	105013248	-26.43230628967285
chr7	105015296	105017344	-36.85914611816406
chr7	105027584	105029632	-39.466583251953125
chr7	105039872	105041920	-27.45905113220215
chr7	105078784	105080832	-32.852699279785156
chr7	105097216	105099264	-27.1937313079834
chr7	105111552	105113600	-30.468530654907227
chr7	105117696	105119744	-26.39080238342285
chr7	105129984	105132032	-26.45673179626465
chr7	105140224	105142272	-26.723342895507812
chr7	105142272	105144320	-46.770328521728516
chr7	105183232	105185280	-32.48571014404297
chr7	105203712	105205760	-26.77978515625
chr7	105209856	105211904	-30.864526748657227
chr7	105240576	105242624	-25.864582061767578
chr7	105267200	105269248	-34.613502502441406
chr7	105283584	105285632	-31.328683853149414
chr5	81301504	81303552	-78.30677795410156
chr2	54704128	54706176	-39.617950439453125
chr2	54722560	54724608	-33.19742202758789
chr4	136273920	136275968	-47.536895751953125
chr4	136574976	136577024	-41.04153823852539
chr4	136624128	136626176	-26.961719512939453
chr6	37171200	37173248	-41.750892639160156
chr5	118722560	118724608	-31.336441040039062
chr5	118986752	118988800	-39.76149368286133
chr5	118988800	118990848	-40.24753189086914
chr5	119025664	119027712	-32.3040885925293
chr5	119048192	119050240	-34.01152801513672
chr5	119062528	119064576	-29.7869815826416
chr5	119078912	119080960	-26.310739517211914
chr5	119101440	119103488	-26.228872299194336
chr5	119113728	119115776	-29.09817886352539
chr5	119123968	119126016	-35.77028274536133
chr5	119126016	119128064	-30.03623390197754
chr5	112756736	112758784	-32.252662658691406
chr5	112859136	112861184	-40.255401611328125
chr5	112863232	112865280	-33.11640548706055
chr5	112920576	112922624	-30.12405776977539
chr5	112975872	112977920	-44.15093994140625
chr5	112979968	112982016	-28.80006980895996
chr5	112996352	112998400	-32.526145935058594
chr5	113145856	113147904	-40.75485610961914
chr14	70598656	70600704	-29.538501739501953
chr9	33884160	33886208	-27.76930809020996
chr9	34072576	34074624	-27.701608657836914
chr9	34252800	34254848	-46.03182601928711
chr9	34336768	34338816	-32.578067779541016
chr1	200509440	200511488	-30.329025268554688
chr1	200622080	200624128	-28.606204986572266
chr4	136974336	136976384	-40.437007904052734
chr4	137115648	137117696	-25.997888565063477
chr4	137123840	137125888	-26.4013729095459
chr4	137226240	137228288	-30.75960350036621
chr4	137256960	137259008	-33.16719055175781
chr4	137261056	137263104	-43.713661193847656
chr4	137306112	137308160	-33.589927673339844
chr5	91109376	91111424	-37.45956039428711
chr5	91150336	91152384	-42.44532775878906
chr5	91176960	91179008	-37.08934783935547
chr5	91187200	91189248	-48.78950500488281
chr5	91191296	91193344	-49.4387092590332
chr5	91211776	91213824	-51.017295837402344
chr5	91213824	91215872	-50.48918914794922
chr5	91232256	91234304	-35.67365264892578
chr5	91234304	91236352	-36.825889587402344
chr5	91236352	91238400	-33.81621551513672
chr5	91244544	91246592	-30.688175201416016
chr5	91246592	91248640	-51.02373504638672
chr5	91269120	91271168	-29.679431915283203
chr5	91271168	91273216	-31.75617027282715
chr5	91275264	91277312	-33.28178787231445
chr5	91281408	91283456	-32.21566390991211
chr5	91310080	91312128	-27.78598976135254
chr5	91316224	91318272	-35.21712112426758
chr5	91328512	91330560	-43.84342575073242
chr5	91340800	91342848	-33.82381057739258
chr5	91348992	91351040	-27.628475189208984
chr5	91383808	91385856	-72.68865966796875
chr5	91416576	91418624	-78.27177429199219
chr5	91418624	91420672	-62.55582809448242
chr5	91498496	91500544	-36.337074279785156
chr5	91564032	91566080	-25.7487735748291
chr4	64780288	64782336	-36.3368034362793
chr4	64806912	64808960	-29.787704467773438
chr7	124852224	124854272	-39.879642486572266
chr7	124862464	124864512	-29.30462646484375
chr7	124866560	124868608	-35.97962188720703
chr7	124913664	124915712	-31.264286041259766
chr7	124928000	124930048	-30.365060806274414
chr2	28850176	28852224	-32.48198699951172
chr2	28868608	28870656	-29.395366668701172
chr2	28891136	28893184	-45.24869918823242
chr2	28895232	28897280	-35.91561508178711
chr2	29075456	29077504	-30.255844116210938
