chrom	start	end	lncRNA_Shap
chr8	4833280	4835328	23.431018829345703
chr8	4933632	4935680	26.35834312438965
chr8	4982784	4984832	31.630294799804688
chr8	5072896	5074944	23.303686141967773
chr8	5138432	5140480	23.27860450744629
chr4	59379712	59381760	23.704906463623047
chr4	59815936	59817984	32.255897521972656
chr4	59897856	59899904	28.703237533569336
chr4	60012544	60014592	30.80916404724121
chr4	60106752	60108800	45.54199981689453
chr4	60125184	60127232	28.910465240478516
chr1	95916032	95918080	32.304168701171875
chr1	96038912	96040960	23.61680793762207
chr4	84973568	84975616	24.054170608520508
chr2	163766272	163768320	29.975006103515625
chr2	164198400	164200448	35.371219635009766
chr2	164349952	164352000	26.907669067382812
chr2	164384768	164386816	25.380298614501953
chr2	164478976	164481024	35.411399841308594
chr2	164493312	164495360	39.068450927734375
chrX	73666560	73668608	25.704341888427734
chrX	73689088	73691136	27.191577911376953
chrX	73701376	73703424	27.716073989868164
chrX	73848832	73850880	32.388832092285156
chrX	73857024	73859072	26.199966430664062
chrX	73961472	73963520	25.102703094482422
chrX	74004480	74006528	30.070241928100586
chrX	74010624	74012672	40.587181091308594
chrX	74016768	74018816	32.03017044067383
chr7	80672768	80674816	23.542076110839844
chr7	80678912	80680960	40.23537826538086
chr7	80723968	80726016	30.546031951904297
chr14	31424512	31426560	23.08237648010254
chr14	31430656	31432704	27.176498413085938
chr14	31438848	31440896	50.7223014831543
chr14	31504384	31506432	33.905399322509766
chr14	31594496	31596544	29.346729278564453
chr2	198596608	198598656	29.846139907836914
chr2	198838272	198840320	30.546579360961914
chr4	168073216	168075264	34.364070892333984
chr4	168167424	168169472	27.423160552978516
chr9	24369152	24371200	29.189739227294922
chr9	24442880	24444928	31.388957977294922
chr9	24504320	24506368	24.966495513916016
chr9	24811520	24813568	39.85424041748047
chr9	24844288	24846336	30.879261016845703
chr9	24854528	24856576	31.963699340820312
chr9	24905728	24907776	48.54548263549805
chr9	24956928	24958976	24.30918312072754
chr9	24958976	24961024	33.65625762939453
chr9	25001984	25004032	30.984905242919922
chr9	25090048	25092096	32.359283447265625
chr9	25194496	25196544	38.020591735839844
chr5	166031360	166033408	42.729488372802734
chr5	166068224	166070272	32.53510284423828
chr5	166152192	166154240	47.03902816772461
chr5	166377472	166379520	41.34800338745117
chr5	166615040	166617088	23.22785758972168
chr5	166639616	166641664	45.18779373168945
chr5	166678528	166680576	27.105178833007812
chr5	166680576	166682624	26.909236907958984
chr5	166799360	166801408	29.14827537536621
chrX	42579968	42582016	30.94782066345215
chrX	43024384	43026432	36.57733154296875
chrX	43116544	43118592	54.52265548706055
chrX	43194368	43196416	32.07162094116211
chrX	94287872	94289920	53.177215576171875
chrX	94390272	94392320	44.676204681396484
chr5	166963200	166965248	24.342252731323242
chr5	167292928	167294976	26.25229835510254
chr5	167585792	167587840	28.24660873413086
chr8	120604672	120606720	28.677881240844727
chr8	120924160	120926208	29.083486557006836
chr8	120926208	120928256	23.49539566040039
chr8	120967168	120969216	29.531387329101562
chr8	120969216	120971264	23.481483459472656
chr8	120971264	120973312	24.493694305419922
chr8	121147392	121149440	23.121440887451172
chr8	121214976	121217024	25.34097671508789
chr2	32155648	32157696	26.727441787719727
chr12	60493824	60495872	49.87373352050781
chr12	60702720	60704768	24.39064598083496
chr12	61032448	61034496	25.32577896118164
chr12	61091840	61093888	26.59507179260254
chr12	61106176	61108224	31.79144287109375
chr12	61192192	61194240	27.48111343383789
chr12	61212672	61214720	25.549306869506836
chr11	20967424	20969472	41.89038848876953
chrX	124796928	124798976	35.636009216308594
chrX	125435904	125437952	33.32700729370117
chr3	22585344	22587392	40.844627380371094
chr3	22759424	22761472	24.208179473876953
chr3	22792192	22794240	34.701595306396484
chr3	22958080	22960128	36.1665153503418
chr5	116066304	116068352	27.975963592529297
chr22	39528448	39530496	39.30591583251953
chr4	98904064	98906112	24.84986114501953
chr17	63674368	63676416	49.5400505065918
chr17	63698944	63700992	29.942062377929688
chr6	85862400	85864448	48.479652404785156
chr6	85919744	85921792	51.1658935546875
chr6	85962752	85964800	97.94181060791016
chr6	85989376	85991424	72.11263275146484
chr6	86032384	86034432	65.73622131347656
chr6	86071296	86073344	24.02460289001465
chr6	86183936	86185984	31.062576293945312
chr6	86360064	86362112	31.493057250976562
chr6	86421504	86423552	30.68857192993164
chr6	86433792	86435840	26.128910064697266
chr6	86439936	86441984	39.747737884521484
chr6	86560768	86562816	27.137985229492188
chr6	86611968	86614016	30.140060424804688
chr6	86626304	86628352	39.134613037109375
chr6	86642688	86644736	54.94587326049805
chr6	86663168	86665216	63.5340576171875
chr6	86685696	86687744	51.05247116088867
chr1	33429504	33431552	25.967456817626953
chr8	111300608	111302656	47.58679962158203
chr8	111314944	111316992	70.55066680908203
chr8	111331328	111333376	24.387365341186523
chr8	111443968	111446016	24.04427719116211
chr8	111503360	111505408	30.388782501220703
chr8	111622144	111624192	45.354652404785156
chr8	111788032	111790080	23.482656478881836
chr8	111931392	111933440	28.119430541992188
chr3	179853312	179855360	27.03716468811035
chr3	180058112	180060160	35.86663055419922
chr8	65200128	65202176	41.38435363769531
chr8	65329152	65331200	35.69906997680664
chr8	65335296	65337344	38.518829345703125
chr8	65413120	65415168	29.53616714477539
chr8	65562624	65564672	26.816543579101562
chr17	43732992	43735040	27.840087890625
chr17	43814912	43816960	31.032373428344727
chr17	43816960	43819008	48.046104431152344
chr17	43819008	43821056	23.293739318847656
chr6	112349184	112351232	30.544408798217773
chr3	148862976	148865024	29.56209373474121
chr3	148905984	148908032	24.521188735961914
chr3	148998144	149000192	35.64270782470703
chr7	10391552	10393600	27.442440032958984
chr7	10489856	10491904	40.898414611816406
chr7	10510336	10512384	28.979934692382812
chr7	10528768	10530816	60.227394104003906
chr7	10549248	10551296	29.065319061279297
chr7	10610688	10612736	54.40666961669922
chr7	10645504	10647552	34.05428695678711
chr7	10682368	10684416	28.52237319946289
chr22	19554304	19556352	26.1937198638916
chr22	19568640	19570688	34.84648895263672
chr22	19666944	19668992	27.956554412841797
chr22	19714048	19716096	32.28778076171875
chr22	19886080	19888128	23.73899269104004
chrX	75272192	75274240	57.818931579589844
chrX	75274240	75276288	110.0331802368164
chrX	75276288	75278336	44.47727584838867
chrX	75296768	75298816	48.20001983642578
chrX	75327488	75329536	82.30770111083984
chrX	75335680	75337728	53.36383819580078
chrX	75497472	75499520	40.019493103027344
chrX	75546624	75548672	59.306907653808594
chrX	75610112	75612160	25.130197525024414
chrX	75632640	75634688	40.06381607055664
chrX	75669504	75671552	50.196434020996094
chr4	62855168	62857216	38.1788444519043
chr4	62857216	62859264	26.591415405273438
chr4	62871552	62873600	31.97954750061035
chr4	62900224	62902272	44.539371490478516
chr4	62920704	62922752	36.8154411315918
chr4	62935040	62937088	28.531417846679688
chr4	62959616	62961664	32.38737487792969
chr4	63293440	63295488	31.332813262939453
chr4	63383552	63385600	45.43593978881836
chr16	3610624	3612672	27.17506980895996
chr14	99655680	99657728	25.33193588256836
chr14	99667968	99670016	29.005306243896484
chr14	100130816	100132864	32.372955322265625
chr11	17000448	17002496	24.979900360107422
chr11	17526784	17528832	31.50421142578125
chr11	94150656	94152704	28.425334930419922
chr11	94185472	94187520	33.47919464111328
chr11	94199808	94201856	31.991064071655273
chr11	94449664	94451712	59.300880432128906
chr11	94484480	94486528	30.213794708251953
chr11	94502912	94504960	44.87487030029297
chr1	78587904	78589952	29.59756851196289
chr1	78592000	78594048	42.923988342285156
chr1	78626816	78628864	25.16975212097168
chr1	78665728	78667776	28.97903060913086
chr1	78712832	78714880	48.44743728637695
chr1	78741504	78743552	24.70049285888672
chr1	78800896	78802944	39.445072174072266
chr9	78389248	78391296	26.585168838500977
chr9	78538752	78540800	24.601993560791016
chr14	33800192	33802240	26.658660888671875
chr13	77910016	77912064	25.949085235595703
chr13	77944832	77946880	23.04444694519043
chr13	78034944	78036992	32.75251770019531
chr13	78118912	78120960	36.10135269165039
chr6	50329600	50331648	27.20949935913086
chr6	50466816	50468864	32.292301177978516
chr6	50495488	50497536	24.52726936340332
chr6	50601984	50604032	30.404903411865234
chr1	80525312	80527360	32.1235466003418
chr1	80553984	80556032	23.824390411376953
chr1	80769024	80771072	47.00657653808594
chr1	80893952	80896000	25.82327651977539
chr2	43931648	43933696	25.40705108642578
chr22	49971200	49973248	27.39239501953125
chr15	100349952	100352000	77.23585510253906
chr15	100472832	100474880	75.22325134277344
chr15	100499456	100501504	40.9400520324707
chr18	38025216	38027264	23.307863235473633
chr18	38156288	38158336	25.010847091674805
chr18	38158336	38160384	25.126449584960938
chr18	38242304	38244352	23.887386322021484
chr18	38244352	38246400	27.38654136657715
chr18	38326272	38328320	24.713476181030273
chr18	38338560	38340608	31.809429168701172
chr18	38365184	38367232	32.9609489440918
chr18	38469632	38471680	29.349239349365234
chr18	38526976	38529024	37.8766975402832
chr18	38529024	38531072	25.87247657775879
chr18	38621184	38623232	23.10247802734375
chr18	38633472	38635520	24.698238372802734
chr18	38639616	38641664	27.276107788085938
chr18	38682624	38684672	32.86386489868164
chr18	38686720	38688768	25.393842697143555
chr8	92096512	92098560	37.8468017578125
chr2	121247744	121249792	33.28982925415039
chr12	56201216	56203264	23.951757431030273
chr12	56223744	56225792	32.35071563720703
chr12	56520704	56522752	29.580036163330078
chr12	80318464	80320512	23.137699127197266
chr12	80328704	80330752	24.582050323486328
chr1	91164672	91166720	24.59291648864746
chrX	106172416	106174464	34.05823516845703
chrX	106340352	106342400	30.515323638916016
chrX	106440704	106442752	25.163909912109375
chrX	106489856	106491904	37.4041633605957
chrX	106588160	106590208	34.063270568847656
chrX	106620928	106622976	31.692745208740234
chrX	106842112	106844160	41.991310119628906
chr3	150487040	150489088	23.42706298828125
chr3	150759424	150761472	35.30768966674805
chr8	86605824	86607872	31.729747772216797
chr8	86910976	86913024	61.71451950073242
chr8	87011328	87013376	47.49045944213867
chr5	34942976	34945024	27.544662475585938
chr5	35026944	35028992	23.237119674682617
chr3	117440512	117442560	25.592952728271484
chr3	117995520	117997568	25.18728256225586
chr10	23369728	23371776	31.8268985748291
chr2	201695232	201697280	24.740150451660156
chr2	201697280	201699328	50.05339813232422
chr2	201709568	201711616	33.02014923095703
chr2	201803776	201805824	33.9096565246582
chr2	201805824	201807872	28.679601669311523
chr2	202135552	202137600	27.619583129882812
chr2	202147840	202149888	32.314430236816406
chr14	79020032	79022080	34.388832092285156
chr14	79040512	79042560	49.86147689819336
chr5	166010880	166012928	76.68351745605469
chr5	166367232	166369280	24.7115478515625
chr5	166369280	166371328	51.51099395751953
chr5	166565888	166567936	26.645092010498047
chr20	18888704	18890752	32.21738052368164
chr20	18900992	18903040	26.373886108398438
chr20	18939904	18941952	27.23464584350586
chr20	19044352	19046400	29.856176376342773
chr20	19140608	19142656	23.331283569335938
chr1	95248384	95250432	28.81912612915039
chr1	95301632	95303680	36.714237213134766
chr8	17364992	17367040	25.017545700073242
chr2	48715776	48717824	42.58552169799805
chr2	48756736	48758784	68.98298645019531
chr2	48906240	48908288	38.20242691040039
chr15	96391168	96393216	56.729759216308594
chr15	96442368	96444416	34.82688522338867
chr15	96485376	96487424	25.388744354248047
chr15	97034240	97036288	29.64156723022461
chr5	35477504	35479552	23.29965591430664
chr7	125741056	125743104	24.031238555908203
chr7	125835264	125837312	23.185585021972656
chr7	125839360	125841408	25.444503784179688
chr5	18024448	18026496	27.9545955657959
chr5	18278400	18280448	31.188282012939453
chr5	18313216	18315264	64.08326721191406
chr5	18464768	18466816	24.529449462890625
chr5	18501632	18503680	41.005760192871094
chr5	18556928	18558976	36.492919921875
chr5	123119616	123121664	28.438440322875977
chr5	123348992	123351040	22.978485107421875
chr3	39450624	39452672	48.00420379638672
chr2	213172224	213174272	23.988113403320312
chr14	82851840	82853888	26.914291381835938
chr14	83261440	83263488	27.117107391357422
chr11	115247104	115249152	24.081363677978516
chr11	115523584	115525632	44.459442138671875
chr11	115558400	115560448	32.58102035522461
chr11	115652608	115654656	37.02791976928711
chr11	115679232	115681280	27.914554595947266
chr11	115763200	115765248	29.815439224243164
chr11	115810304	115812352	38.34735870361328
chr11	115847168	115849216	43.216064453125
chr2	183486464	183488512	54.54337692260742
chr7	104157184	104159232	41.857994079589844
chr7	104210432	104212480	39.66262435913086
chr7	104343552	104345600	24.18855094909668
chr7	104546304	104548352	29.033498764038086
chr1	171292672	171294720	40.86259460449219
chr1	171294720	171296768	36.05128860473633
chr13	95836160	95838208	30.427560806274414
chr13	96256000	96258048	38.760066986083984
chr13	96348160	96350208	26.452417373657227
chr13	96393216	96395264	42.08327865600586
chr13	96475136	96477184	45.38924789428711
chr10	7526400	7528448	24.85995101928711
chr6	24651776	24653824	23.769731521606445
chr6	24741888	24743936	32.447540283203125
chr12	60538880	60540928	23.169206619262695
chrX	145453056	145455104	29.742050170898438
chrX	145688576	145690624	27.281946182250977
chrX	145731584	145733632	44.612091064453125
chrX	145819648	145821696	33.267662048339844
chr2	25139200	25141248	25.232379913330078
chr2	25249792	25251840	46.455780029296875
chr2	25260032	25262080	40.07611846923828
chr2	25698304	25700352	25.017223358154297
chr1	39669760	39671808	26.165401458740234
chr1	39737344	39739392	44.69730758666992
chr1	39849984	39852032	25.99578857421875
chr1	40314880	40316928	23.3840389251709
chr1	40337408	40339456	30.40958595275879
chr13	68718592	68720640	31.498245239257812
chr13	68775936	68777984	27.769567489624023
chr13	68802560	68804608	31.488101959228516
chr13	68804608	68806656	25.399948120117188
chr13	68806656	68808704	29.295785903930664
chr13	68814848	68816896	28.280105590820312
chr13	68919296	68921344	32.39763641357422
chr13	68958208	68960256	29.249500274658203
chr13	69113856	69115904	23.90624237060547
chr13	69146624	69148672	27.090938568115234
chr13	69191680	69193728	35.729148864746094
chr13	88616960	88619008	30.66635513305664
chr13	88774656	88776704	31.250381469726562
chr13	88834048	88836096	36.7065544128418
chr13	88877056	88879104	24.08081817626953
chr13	89176064	89178112	30.350006103515625
chr13	89217024	89219072	25.283061981201172
chr13	89237504	89239552	29.85072898864746
chr6	124616704	124618752	51.018829345703125
chr6	124645376	124647424	44.57774353027344
chr5	86683648	86685696	29.31369972229004
chr5	86759424	86761472	32.02906036376953
chr5	86777856	86779904	33.89951705932617
chr11	93786112	93788160	27.03395652770996
chr11	93843456	93845504	48.421348571777344
chr13	26787840	26789888	36.280067443847656
chr13	26812416	26814464	25.48126792907715
chr13	26814464	26816512	44.773094177246094
chr13	26966016	26968064	28.547733306884766
chr3	7161856	7163904	24.64700698852539
chr3	7174144	7176192	39.66608428955078
