chrom	start	end	snRNA_Shap
chr13	75823104	75825152	-19.474712371826172
chr13	75827200	75829248	-23.844881057739258
chr13	75833344	75835392	-20.52088165283203
chr13	75835392	75837440	-23.176319122314453
chr13	75837440	75839488	-23.882266998291016
chr13	75839488	75841536	-37.79319381713867
chr13	75841536	75843584	-15.865476608276367
chr13	75849728	75851776	-29.786663055419922
chr13	75857920	75859968	-20.322189331054688
chr13	75859968	75862016	-25.8677921295166
chr13	75864064	75866112	-23.418142318725586
chr12	1992704	1994752	-26.167322158813477
chr12	2144256	2146304	-14.65839958190918
chr12	2240512	2242560	-17.44326400756836
chr12	2308096	2310144	-13.68237590789795
chr12	2326528	2328576	-16.217792510986328
chr12	2334720	2336768	-14.379850387573242
chr12	2357248	2359296	-13.518409729003906
chr12	2920448	2922496	-24.658222198486328
chr12	2942976	2945024	-15.600019454956055
chr12	3016704	3018752	-17.360136032104492
chr12	3031040	3033088	-13.3826265335083
chr12	3067904	3069952	-19.247568130493164
chr12	3078144	3080192	-14.291943550109863
chr12	3080192	3082240	-13.935110092163086
chr12	3100672	3102720	-16.786075592041016
chr12	3110912	3112960	-29.754199981689453
chr12	3117056	3119104	-24.54425811767578
chr12	3121152	3123200	-37.4937629699707
chr12	3127296	3129344	-29.58493995666504
chr12	3178496	3180544	-17.091543197631836
chr12	3201024	3203072	-14.593282699584961
chr12	3205120	3207168	-16.19944953918457
chr12	3207168	3209216	-17.903064727783203
chr12	3215360	3217408	-18.110666275024414
chr12	3217408	3219456	-14.636693000793457
chr12	3233792	3235840	-15.031277656555176
chr12	3241984	3244032	-17.80569839477539
chr17	27561984	27564032	-16.385374069213867
chr20	13783040	13785088	-21.40333366394043
chr20	13815808	13817856	-20.506160736083984
chr7	104941568	104943616	-15.442941665649414
chr7	104943616	104945664	-20.989521026611328
chr7	104964096	104966144	-13.23937702178955
chr7	104966144	104968192	-26.11603355407715
chr7	104978432	104980480	-22.235292434692383
chr7	104980480	104982528	-24.09865379333496
chr7	104982528	104984576	-24.988018035888672
chr7	104986624	104988672	-14.778547286987305
chr7	104990720	104992768	-26.1618709564209
chr7	105005056	105007104	-32.964073181152344
chr7	105009152	105011200	-30.740192413330078
chr7	105013248	105015296	-22.94730567932129
chr7	105015296	105017344	-25.257801055908203
chr7	105017344	105019392	-26.262622833251953
chr7	105021440	105023488	-22.66866683959961
chr7	105025536	105027584	-23.44760513305664
chr7	105035776	105037824	-17.57114028930664
chr7	105048064	105050112	-15.82581901550293
chr7	105050112	105052160	-23.04518699645996
chr7	105052160	105054208	-23.323833465576172
chr7	105058304	105060352	-17.22844123840332
chr7	105068544	105070592	-26.431198120117188
chr7	105070592	105072640	-21.90397071838379
chr7	105074688	105076736	-37.72675704956055
chr7	105078784	105080832	-23.29026985168457
chr7	105086976	105089024	-15.458514213562012
chr7	105095168	105097216	-14.479204177856445
chr7	105115648	105117696	-14.894085884094238
chr7	105140224	105142272	-14.588284492492676
chr7	105142272	105144320	-15.642601013183594
chr5	81416192	81418240	-19.274755477905273
chr5	81430528	81432576	-17.654157638549805
chr5	81451008	81453056	-15.837687492370605
chr5	81457152	81459200	-14.823251724243164
chr5	81475584	81477632	-24.894359588623047
chr5	81567744	81569792	-14.2380952835083
chr5	81625088	81627136	-15.75377082824707
chr2	54501376	54503424	-13.88457202911377
chr2	54513664	54515712	-18.1436710357666
chr2	54720512	54722560	-14.372166633605957
chr2	54722560	54724608	-16.922151565551758
chr7	133519360	133521408	-19.764638900756836
chr7	133533696	133535744	-14.83342170715332
chr7	133539840	133541888	-18.638648986816406
chr7	133582848	133584896	-14.506579399108887
chr7	114872320	114874368	-13.596639633178711
chr6	37091328	37093376	-34.12718963623047
chr6	37095424	37097472	-20.68216323852539
chr6	37099520	37101568	-28.5650691986084
chr6	37115904	37117952	-16.435327529907227
chr6	37128192	37130240	-18.746423721313477
chr6	37136384	37138432	-26.64557456970215
chr6	37144576	37146624	-20.43332862854004
chr6	37163008	37165056	-20.31764793395996
chr6	37165056	37167104	-19.675518035888672
chr6	37251072	37253120	-16.204198837280273
chr6	37255168	37257216	-17.335636138916016
chr6	37261312	37263360	-14.901351928710938
chr6	37263360	37265408	-16.255765914916992
chr6	37281792	37283840	-17.662290573120117
chr6	37318656	37320704	-16.407712936401367
chr6	37423104	37425152	-16.255521774291992
chr5	119025664	119027712	-14.523076057434082
chr1	172339200	172341248	-13.786636352539062
chr1	172527616	172529664	-17.471351623535156
chr1	172533760	172535808	-23.55087661743164
chr5	112730112	112732160	-14.557995796203613
chr5	112789504	112791552	-19.121051788330078
chr5	112791552	112793600	-14.038810729980469
chr5	112793600	112795648	-16.90723991394043
chr5	112820224	112822272	-22.95809555053711
chr5	112824320	112826368	-16.583715438842773
chr5	112861184	112863232	-19.382022857666016
chr5	112867328	112869376	-15.159916877746582
chr5	112871424	112873472	-14.389230728149414
chr5	112896000	112898048	-14.307846069335938
chr5	112969728	112971776	-19.13620376586914
chr5	112977920	112979968	-26.965255737304688
chr13	28139520	28141568	-21.86602783203125
chr13	28284928	28286976	-14.278002738952637
chr13	28289024	28291072	-13.703473091125488
chr13	28293120	28295168	-14.95556640625
chr13	28348416	28350464	-18.476560592651367
chr13	28364800	28366848	-14.569671630859375
chr13	28375040	28377088	-13.717074394226074
chr13	28385280	28387328	-14.126620292663574
chr13	28547072	28549120	-20.598499298095703
chr14	70346752	70348800	-24.455474853515625
chr14	70356992	70359040	-14.266214370727539
chr9	34072576	34074624	-17.648723602294922
chr9	34146304	34148352	-16.716259002685547
chr9	34156544	34158592	-13.971325874328613
chr9	34162688	34164736	-28.717151641845703
chr9	34166784	34168832	-16.785907745361328
chr9	34168832	34170880	-18.690410614013672
chr9	34183168	34185216	-17.999204635620117
chr9	34201600	34203648	-20.231822967529297
chr9	34222080	34224128	-21.059078216552734
chr9	34252800	34254848	-13.254419326782227
chr1	200337408	200339456	-13.930280685424805
chr1	200341504	200343552	-14.039077758789062
chr1	200353792	200355840	-13.227338790893555
chr1	200364032	200366080	-24.428722381591797
chr1	200398848	200400896	-14.365365982055664
chr1	200437760	200439808	-16.40836524963379
chr1	200605696	200607744	-16.010604858398438
chr1	200613888	200615936	-18.03744888305664
chr1	200620032	200622080	-19.348054885864258
chr1	200669184	200671232	-15.71405029296875
chr5	91109376	91111424	-14.887982368469238
chr5	91119616	91121664	-14.37939167022705
chr5	91125760	91127808	-15.269938468933105
chr5	91142144	91144192	-18.392105102539062
chr5	91146240	91148288	-21.07468032836914
chr5	91150336	91152384	-28.239187240600586
chr5	91172864	91174912	-15.762089729309082
chr5	91176960	91179008	-15.590812683105469
chr5	91262976	91265024	-19.49817657470703
chr5	91330560	91332608	-23.532644271850586
chr5	91346944	91348992	-14.959075927734375
chr5	91357184	91359232	-14.391520500183105
chr5	91377664	91379712	-18.458934783935547
chr4	127879168	127881216	-20.344100952148438
chr4	127940608	127942656	-20.013938903808594
chr4	127946752	127948800	-13.933675765991211
chr4	127961088	127963136	-17.999595642089844
chr4	127963136	127965184	-16.29413414001465
chr4	127965184	127967232	-22.282665252685547
chr4	128321536	128323584	-16.735713958740234
chr7	124928000	124930048	-15.508257865905762
chr2	28819456	28821504	-27.245967864990234
chr2	28895232	28897280	-19.695507049560547
chr2	28903424	28905472	-19.84693717956543
chr2	28909568	28911616	-26.403228759765625
chr2	28928000	28930048	-17.94032096862793
chr2	28932096	28934144	-21.608144760131836
chr2	29009920	29011968	-20.861530303955078
chr2	29052928	29054976	-25.302539825439453
chr2	29095936	29097984	-16.981979370117188
chr2	29116416	29118464	-17.013324737548828
chr2	29134848	29136896	-22.397554397583008
chr2	29147136	29149184	-24.457063674926758
chr2	29153280	29155328	-24.905315399169922
chr2	29171712	29173760	-16.97608757019043
chr11	45828096	45830144	-13.641075134277344
chr11	46043136	46045184	-17.21626853942871
chr11	46063616	46065664	-15.633760452270508
chr11	46260224	46262272	-17.96261978149414
chr11	46272512	46274560	-20.39596939086914
chr11	46276608	46278656	-16.544633865356445
chr11	46295040	46297088	-14.863993644714355
chr11	46303232	46305280	-31.598251342773438
chr11	46317568	46319616	-15.19646167755127
chr11	46469120	46471168	-21.385440826416016
chr11	46497792	46499840	-14.631274223327637
chr11	46499840	46501888	-19.73459243774414
chr11	46522368	46524416	-16.730449676513672
chr11	46540800	46542848	-19.49917984008789
chr11	46542848	46544896	-27.352718353271484
chr11	46575616	46577664	-17.35481071472168
chr11	46594048	46596096	-27.091167449951172
chr7	151052288	151054336	-20.424386978149414
chr7	151054336	151056384	-27.63950538635254
chr7	151064576	151066624	-15.135729789733887
chr7	151074816	151076864	-13.311971664428711
chr7	151076864	151078912	-18.54043960571289
chr7	151087104	151089152	-34.24665451049805
chr7	151459840	151461888	-15.872259140014648
chr7	151484416	151486464	-30.599430084228516
chr7	151486464	151488512	-23.003028869628906
chr7	151490560	151492608	-13.620391845703125
chr7	151517184	151519232	-23.17501449584961
chr15	39548928	39550976	-14.974621772766113
chr15	39585792	39587840	-23.636011123657227
chr15	39587840	39589888	-25.707305908203125
chr15	39589888	39591936	-31.04764175415039
chr15	39591936	39593984	-23.68177032470703
chr15	39593984	39596032	-33.138877868652344
chr15	39596032	39598080	-24.270700454711914
chr15	39598080	39600128	-19.440471649169922
chr15	39600128	39602176	-21.551206588745117
chr15	39602176	39604224	-15.852045059204102
chr15	39606272	39608320	-22.746360778808594
chr15	39608320	39610368	-15.174123764038086
chr15	39618560	39620608	-14.248872756958008
chr15	39620608	39622656	-26.443927764892578
chr15	39622656	39624704	-21.115068435668945
chr15	39624704	39626752	-17.44249725341797
chr15	39628800	39630848	-19.75472640991211
chr15	39632896	39634944	-17.547075271606445
chr15	39641088	39643136	-23.484821319580078
chr15	39827456	39829504	-14.013992309570312
chr15	39833600	39835648	-13.481904983520508
chr15	39852032	39854080	-25.83987808227539
chr15	39862272	39864320	-19.690555572509766
chr15	39870464	39872512	-15.621416091918945
chr15	39876608	39878656	-24.862918853759766
chr15	39878656	39880704	-21.072898864746094
chr15	39882752	39884800	-16.163511276245117
chr15	39886848	39888896	-19.22407341003418
chr15	39888896	39890944	-14.217615127563477
chr15	39929856	39931904	-18.191293716430664
chr15	39960576	39962624	-14.138711929321289
chr15	39966720	39968768	-14.195857048034668
chr15	40001536	40003584	-19.744077682495117
chr15	40036352	40038400	-26.525442123413086
chr5	111089664	111091712	-14.547656059265137
chr5	111095808	111097856	-16.639013290405273
chr5	111106048	111108096	-17.782180786132812
chr5	111118336	111120384	-22.154333114624023
chr8	94894080	94896128	-24.857402801513672
chr8	94906368	94908416	-17.460514068603516
chr8	94920704	94922752	-16.836772918701172
chr8	94988288	94990336	-26.264455795288086
chr8	94990336	94992384	-26.479461669921875
chr8	95057920	95059968	-14.897172927856445
chr8	95068160	95070208	-15.531537055969238
chr8	95070208	95072256	-22.78264045715332
chr8	95096832	95098880	-17.593616485595703
chr8	95262720	95264768	-16.935359954833984
chr8	95266816	95268864	-15.380581855773926
chr5	36216832	36218880	-13.778627395629883
chr5	36233216	36235264	-13.717672348022461
chr1	85166080	85168128	-17.996374130249023
chr1	85176320	85178368	-15.165275573730469
chr1	85270528	85272576	-20.00482940673828
chr1	85276672	85278720	-19.756404876708984
chr1	85297152	85299200	-20.50264549255371
chr1	85305344	85307392	-17.318920135498047
chr1	85362688	85364736	-17.712831497192383
chr1	85366784	85368832	-19.39270782470703
chr1	85383168	85385216	-18.863628387451172
chr1	85389312	85391360	-14.21148681640625
chr1	85540864	85542912	-13.993489265441895
chr1	85551104	85553152	-18.808237075805664
chr1	85579776	85581824	-17.267934799194336
chr1	85583872	85585920	-20.898767471313477
chr1	85587968	85590016	-15.2516508102417
chr4	145092608	145094656	-23.159503936767578
chr4	145098752	145100800	-16.373929977416992
chr4	145100800	145102848	-22.609455108642578
chr4	145119232	145121280	-18.091997146606445
chr4	145129472	145131520	-24.384521484375
chr4	145131520	145133568	-26.6478214263916
chr4	145139712	145141760	-25.615215301513672
chr4	145145856	145147904	-15.103683471679688
chr4	145149952	145152000	-37.928165435791016
chr4	145170432	145172480	-15.623003959655762
chr4	145178624	145180672	-15.04851245880127
chr4	145180672	145182720	-25.416030883789062
chr10	103968768	103970816	-15.993072509765625
chr10	104009728	104011776	-25.39507293701172
chr10	104013824	104015872	-22.20395851135254
chr10	104038400	104040448	-13.2610502243042
chr10	104062976	104065024	-20.863170623779297
chr10	104095744	104097792	-14.401333808898926
chr10	104251392	104253440	-15.868693351745605
chr10	104261632	104263680	-17.416261672973633
chr10	104269824	104271872	-15.076131820678711
chr10	104298496	104300544	-22.65863800048828
chr10	104312832	104314880	-17.559364318847656
chr10	104331264	104333312	-14.930500984191895
chr10	104345600	104347648	-15.496187210083008
chr15	89114624	89116672	-21.433866500854492
chr15	89243648	89245696	-16.01597785949707
chr15	89257984	89260032	-13.529043197631836
chr15	89270272	89272320	-15.418264389038086
chr15	89286656	89288704	-20.934917449951172
chr15	89296896	89298944	-16.833715438842773
chr15	89575424	89577472	-15.035867691040039
chr15	89800704	89802752	-22.541919708251953
chr15	89802752	89804800	-18.394668579101562
chr4	67489792	67491840	-21.57894515991211
chr4	67497984	67500032	-14.00775146484375
chr4	67543040	67545088	-26.892919540405273
chr4	67545088	67547136	-24.267242431640625
chr4	67612672	67614720	-16.444719314575195
chr4	67622912	67624960	-14.031542778015137
chr4	67633152	67635200	-19.305130004882812
chr4	67674112	67676160	-21.262815475463867
chr4	67680256	67682304	-19.76801872253418
chr4	67686400	67688448	-13.375490188598633
chr7	136904704	136906752	-24.449058532714844
chr7	136957952	136960000	-13.823999404907227
chr11	36319232	36321280	-19.565258026123047
chr11	36321280	36323328	-19.122243881225586
chr11	36333568	36335616	-14.38261890411377
chr3	191266816	191268864	-13.80431842803955
chr3	191287296	191289344	-16.27853012084961
chr3	191299584	191301632	-14.36621379852295
chr3	191328256	191330304	-17.335512161254883
chr3	191338496	191340544	-15.930013656616211
chr3	191354880	191356928	-26.73601722717285
chr3	191358976	191361024	-13.861666679382324
chr3	191379456	191381504	-25.801294326782227
chr3	191389696	191391744	-16.18995475769043
chr1	214597632	214599680	-17.934650421142578
chr1	214603776	214605824	-36.55244064331055
chr1	214966272	214968320	-13.303651809692383
chr3	121681920	121683968	-22.518152236938477
chr9	99954688	99956736	-13.424283027648926
chr9	100390912	100392960	-14.57646369934082
chr2	196050944	196052992	-14.707855224609375
chr2	196122624	196124672	-26.832828521728516
chr2	196159488	196161536	-26.349863052368164
chr2	196165632	196167680	-15.902679443359375
chr2	196179968	196182016	-31.51028823852539
chr2	196182016	196184064	-14.72381591796875
chr2	196222976	196225024	-17.072345733642578
chr2	196233216	196235264	-17.72864532470703
chr5	132837376	132839424	-16.60418128967285
chr5	132839424	132841472	-17.66366958618164
chr5	132894720	132896768	-16.19765853881836
chr5	132958208	132960256	-26.109817504882812
chr5	132962304	132964352	-40.3985481262207
chr5	132974592	132976640	-17.347795486450195
chr5	132993024	132995072	-23.163434982299805
chr5	132999168	133001216	-27.398502349853516
chr5	133001216	133003264	-18.784893035888672
chr5	133005312	133007360	-20.236923217773438
