chrom	start	end	ATACseq_Shap
chr6	37302272	37304320	-511.34814453125
chr6	37324800	37326848	-542.173095703125
chr6	37365760	37367808	-403.1044616699219
chr6	37482496	37484544	-804.1160888671875
chr5	118790144	118792192	-411.86968994140625
chr5	118792192	118794240	-508.32513427734375
chr5	118986752	118988800	-1507.753662109375
chr5	118990848	118992896	-438.82421875
chr5	119021568	119023616	-1271.6739501953125
chr5	119035904	119037952	-383.45843505859375
chr5	119048192	119050240	-403.89141845703125
chr5	119062528	119064576	-387.98724365234375
chr5	119066624	119068672	-682.4447631835938
chr1	171982848	171984896	-1285.0987548828125
chr1	171984896	171986944	-625.414306640625
chr1	172398592	172400640	-875.3681640625
chr1	172429312	172431360	-856.9158935546875
chr1	172443648	172445696	-673.5455322265625
chr1	172449792	172451840	-1210.0335693359375
chr5	112756736	112758784	-498.7310485839844
chr5	112846848	112848896	-550.4298706054688
chr5	112920576	112922624	-531.6935424804688
chr5	112975872	112977920	-379.7539367675781
chr5	112994304	112996352	-637.1693725585938
chr13	27959296	27961344	-327.36004638671875
chr13	27983872	27985920	-933.9671020507812
chr13	27996160	27998208	-425.72540283203125
chr13	28323840	28325888	-389.8919677734375
chr13	28448768	28450816	-422.7412109375
chr13	28475392	28477440	-328.08819580078125
chr13	28557312	28559360	-812.291015625
chr13	28573696	28575744	-655.2801513671875
chr13	28583936	28585984	-772.5594482421875
chr14	70416384	70418432	-545.9390258789062
chr14	70641664	70643712	-316.12286376953125
chr14	70696960	70699008	-360.5729064941406
chr9	34252800	34254848	-475.706787109375
chr9	34402304	34404352	-628.1461181640625
chr9	34603008	34605056	-493.6710510253906
chr9	34674688	34676736	-775.1813354492188
chr1	200486912	200488960	-370.6097106933594
chr1	200509440	200511488	-1074.2843017578125
chr1	200534016	200536064	-544.4320678710938
chr1	200620032	200622080	-527.0631103515625
chr4	136863744	136865792	-577.607421875
chr4	137068544	137070592	-737.61279296875
chr4	137070592	137072640	-542.705322265625
chr4	137123840	137125888	-1471.119873046875
chr4	137211904	137213952	-628.8206787109375
chr4	137230336	137232384	-292.8784484863281
chr4	137252864	137254912	-634.0094604492188
chr4	137267200	137269248	-462.2423400878906
chr4	137310208	137312256	-545.8638916015625
chr4	137314304	137316352	-354.19671630859375
chr4	137359360	137361408	-377.14361572265625
chr4	137369600	137371648	-448.05224609375
chr4	137388032	137390080	-325.6023864746094
chr5	91101184	91103232	-784.8563842773438
chr5	91150336	91152384	-458.02667236328125
chr5	91158528	91160576	-445.22406005859375
chr5	91162624	91164672	-645.9143676757812
chr5	91166720	91168768	-432.10400390625
chr5	91185152	91187200	-413.3226623535156
chr5	91189248	91191296	-785.8089599609375
chr5	91205632	91207680	-605.0093994140625
chr5	91211776	91213824	-826.9044189453125
chr5	91215872	91217920	-407.85748291015625
chr5	91224064	91226112	-366.3504333496094
chr5	91265024	91267072	-535.5770263671875
chr5	91271168	91273216	-458.59771728515625
chr5	91277312	91279360	-470.32861328125
chr5	91308032	91310080	-601.2896728515625
chr5	91310080	91312128	-494.35009765625
chr5	91330560	91332608	-370.2899169921875
chr5	91418624	91420672	-624.4207763671875
chr5	91498496	91500544	-1068.7740478515625
chr4	128190464	128192512	-1483.549072265625
chr7	124784640	124786688	-1059.8743896484375
chr7	124856320	124858368	-502.7008361816406
chr7	124932096	124934144	-947.7344970703125
chr3	181700608	181702656	-351.1671447753906
chr2	28958720	28960768	-920.2864990234375
chr2	29196288	29198336	-837.5152587890625
chr2	29308928	29310976	-470.44775390625
chr11	46313472	46315520	-342.6382751464844
chr11	46346240	46348288	-746.8023681640625
chr11	46368768	46370816	-487.8260803222656
chr7	150984704	150986752	-724.8076171875
chr7	150986752	150988800	-481.052978515625
chr7	151123968	151126016	-1039.366943359375
chr7	151171072	151173120	-412.2162170410156
chr7	151302144	151304192	-743.6102905273438
chr7	151314432	151316480	-292.90838623046875
chr7	151367680	151369728	-477.9042053222656
chr15	39579648	39581696	-1433.179931640625
chr15	39782400	39784448	-365.35711669921875
chr15	40044544	40046592	-810.4261474609375
chr3	87298048	87300096	-1048.2947998046875
chr3	87349248	87351296	-781.1632080078125
chr3	87502848	87504896	-880.4078369140625
chr20	61229056	61231104	-757.25
chr20	61261824	61263872	-618.9036865234375
chr20	61587456	61589504	-312.8912048339844
chr5	111157248	111159296	-1088.403564453125
chr5	111476736	111478784	-367.84100341796875
chr5	111529984	111532032	-905.71142578125
chr5	111550464	111552512	-1005.3133544921875
chr8	95248384	95250432	-1195.086181640625
chr8	95268864	95270912	-458.95672607421875
chr8	95297536	95299584	-327.8653869628906
chr8	95303680	95305728	-1435.6466064453125
chr5	36263936	36265984	-574.4489135742188
chr5	36728832	36730880	-549.4056396484375
chr1	85078016	85080064	-432.74261474609375
chr1	85258240	85260288	-1258.3807373046875
chr1	85307392	85309440	-1098.2479248046875
chr17	56938496	56940544	-655.439697265625
chr17	56958976	56961024	-323.4051208496094
chr17	56961024	56963072	-777.8197021484375
chr17	57044992	57047040	-404.4797668457031
chr17	57120768	57122816	-647.9427490234375
chr17	57131008	57133056	-1145.233154296875
chr17	57241600	57243648	-977.7625122070312
chr4	145059840	145061888	-1181.063720703125
chr4	145096704	145098752	-1349.234375
chr4	145178624	145180672	-675.4402465820312
chr4	145211392	145213440	-349.74835205078125
chr4	145215488	145217536	-779.3370971679688
chr4	145233920	145235968	-873.0635986328125
chr10	104208384	104210432	-340.62115478515625
chr10	104290304	104292352	-977.4215087890625
chr10	104404992	104407040	-1098.169189453125
chr15	89358336	89360384	-663.5048828125
chr15	89554944	89556992	-628.5692138671875
chr15	89647104	89649152	-1005.6544189453125
chr15	89671680	89673728	-394.3045654296875
chr15	89739264	89741312	-964.3533325195312
chr15	89827328	89829376	-348.0478515625
chr15	89847808	89849856	-298.63433837890625
chr4	67325952	67328000	-1125.776611328125
chr4	67393536	67395584	-673.5943603515625
chr4	67545088	67547136	-664.8003540039062
chr4	67680256	67682304	-480.65570068359375
chr4	67684352	67686400	-313.71087646484375
chr4	67686400	67688448	-388.14202880859375
chr4	67700736	67702784	-512.7686157226562
chr4	67713024	67715072	-439.145263671875
chr4	67725312	67727360	-337.549072265625
chr4	67743744	67745792	-341.85821533203125
chr3	83804160	83806208	-294.859375
chr7	137168896	137170944	-574.8997802734375
chr11	36130816	36132864	-361.31988525390625
chr11	36257792	36259840	-831.8017578125
chr11	36265984	36268032	-962.4436645507812
chr3	191049728	191051776	-549.9466552734375
chr3	191387648	191389696	-427.3773498535156
chr3	191416320	191418368	-612.8023681640625
chr3	191432704	191434752	-591.6246337890625
chr1	214626304	214628352	-447.30828857421875
chr1	214636544	214638592	-692.3035278320312
chr1	214808576	214810624	-831.5768432617188
chr3	121485312	121487360	-297.177001953125
chr3	121528320	121530368	-377.13531494140625
chr3	121749504	121751552	-343.56671142578125
chr3	121751552	121753600	-439.6513671875
chr14	28749824	28751872	-519.744140625
chr14	28753920	28755968	-549.0294799804688
chr14	28755968	28758016	-463.4361877441406
chr14	28784640	28786688	-324.9057312011719
chr14	28889088	28891136	-316.3956298828125
chr14	29038592	29040640	-324.25946044921875
chr2	118663168	118665216	-492.33197021484375
chr2	118855680	118857728	-1239.955810546875
chr2	118863872	118865920	-560.0423583984375
chr2	118880256	118882304	-555.8275756835938
chr2	118882304	118884352	-982.3922119140625
chr2	119011328	119013376	-462.69537353515625
chr2	119027712	119029760	-486.0655822753906
chr2	119255040	119257088	-336.2171325683594
chr2	119257088	119259136	-301.67291259765625
chrX	7147520	7149568	-341.23968505859375
chrX	7372800	7374848	-457.5238342285156
chr12	77684736	77686784	-727.052490234375
chr12	77723648	77725696	-472.89691162109375
chr5	107554816	107556864	-302.7288818359375
chr9	100026368	100028416	-958.6632080078125
chr2	196052992	196055040	-328.83074951171875
chr2	196067328	196069376	-704.8477783203125
chr2	196077568	196079616	-686.1914672851562
chr2	196130816	196132864	-906.8814697265625
chr5	132945920	132947968	-464.33392333984375
chr5	132958208	132960256	-334.07574462890625
chr5	132962304	132964352	-496.44378662109375
chr5	132966400	132968448	-299.5826416015625
chr5	132970496	132972544	-469.2764587402344
chr5	132978688	132980736	-412.5205993652344
chr5	133021696	133023744	-300.693115234375
chr5	133025792	133027840	-495.69281005859375
chr5	133050368	133052416	-596.4217529296875
chr5	133109760	133111808	-1430.5137939453125
chr1	62390272	62392320	-309.7119140625
chr1	62406656	62408704	-569.9365844726562
chr1	62435328	62437376	-418.20062255859375
chr1	62586880	62588928	-537.5369262695312
chr1	62588928	62590976	-331.9560852050781
chr1	62590976	62593024	-369.1903991699219
chr1	62593024	62595072	-355.92803955078125
chr1	62601216	62603264	-565.7769165039062
chr1	62613504	62615552	-544.1619873046875
chr1	62619648	62621696	-319.45269775390625
chr1	62621696	62623744	-573.6686401367188
chr1	62676992	62679040	-539.74169921875
chr1	62746624	62748672	-731.2178344726562
chr1	62910464	62912512	-732.0259399414062
chr5	54489088	54491136	-507.5537109375
chr5	54515712	54517760	-758.961181640625
chr5	54894592	54896640	-563.6376342773438
chr7	115851264	115853312	-638.0772094726562
chr7	115910656	115912704	-1138.665771484375
chr7	116121600	116123648	-1265.1285400390625
chr7	116137984	116140032	-835.0994262695312
chr7	116162560	116164608	-758.7913818359375
chr7	116350976	116353024	-401.82525634765625
chr4	43130880	43132928	-512.806884765625
chr6	10403840	10405888	-408.830810546875
chr6	10477568	10479616	-1076.689697265625
chr2	135663616	135665664	-473.5665588378906
chr2	135684096	135686144	-298.43450927734375
chr2	135700480	135702528	-361.9234313964844
chr2	135708672	135710720	-904.9749755859375
chr2	135741440	135743488	-600.6248779296875
chr2	135796736	135798784	-1121.7203369140625
chr2	135819264	135821312	-684.75244140625
chr2	135874560	135876608	-537.344970703125
chr2	135915520	135917568	-566.3544311523438
chr9	72024064	72026112	-737.48193359375
chr9	72038400	72040448	-1167.2171630859375
chr9	72271872	72273920	-847.2628784179688
chr9	72280064	72282112	-1619.073486328125
chr9	72427520	72429568	-341.43060302734375
chr9	72445952	72448000	-468.292724609375
chr9	72523776	72525824	-316.60955810546875
chr9	72529920	72531968	-394.8869323730469
chr11	118689792	118691840	-1064.9384765625
chr11	118956032	118958080	-774.859619140625
chr11	119017472	119019520	-373.3260803222656
chr11	119093248	119095296	-522.4090576171875
chr11	120107008	120109056	-1121.535888671875
chr11	120168448	120170496	-814.3780517578125
chr11	120324096	120326144	-764.9328002929688
chr11	120334336	120336384	-424.9949645996094
chr11	120399872	120401920	-498.06378173828125
chr11	120412160	120414208	-545.4044799804688
chr11	120430592	120432640	-515.0045776367188
chr11	120510464	120512512	-1260.34716796875
chr7	81954816	81956864	-823.1193237304688
chr7	82042880	82044928	-385.7183532714844
chr12	74412032	74414080	-400.12127685546875
chr12	74536960	74539008	-1234.125732421875
chr12	74688512	74690560	-729.1707153320312
chr12	74889216	74891264	-453.317138671875
chr12	74893312	74895360	-680.7423706054688
chr2	191610880	191612928	-297.8123779296875
chr2	191614976	191617024	-387.26092529296875
chr2	191635456	191637504	-396.185791015625
chr2	191639552	191641600	-433.59783935546875
chr2	191647744	191649792	-366.80419921875
chr2	191690752	191692800	-502.6541442871094
chr2	191811584	191813632	-970.58447265625
chr2	192161792	192163840	-934.3992309570312
chrX	129832960	129835008	-724.29736328125
chrX	130164736	130166784	-301.37091064453125
chrX	130267136	130269184	-513.906005859375
chr16	82003968	82006016	-312.0715026855469
chr16	82229248	82231296	-704.6712036132812
chr16	82741248	82743296	-304.9839782714844
chr4	73019392	73021440	-641.9783935546875
chr4	73021440	73023488	-739.0629272460938
chr4	73068544	73070592	-847.9002075195312
chr4	73127936	73129984	-404.1739501953125
chr4	73207808	73209856	-308.49078369140625
chr4	73222144	73224192	-307.63250732421875
chr4	73256960	73259008	-459.5630798339844
chr4	73261056	73263104	-382.1487121582031
chrX	108122112	108124160	-356.69366455078125
chrX	108130304	108132352	-329.14263916015625
chrX	108138496	108140544	-612.0902709960938
chrX	108535808	108537856	-470.011962890625
chr3	116756480	116758528	-698.8770751953125
chr3	116770816	116772864	-826.6881103515625
chr3	117018624	117020672	-367.3899841308594
chr9	92463104	92465152	-441.67352294921875
chr9	92479488	92481536	-371.32623291015625
chr9	92506112	92508160	-329.75946044921875
chr9	92536832	92538880	-346.2879333496094
chr9	92561408	92563456	-375.2084045410156
chr9	92633088	92635136	-837.8656005859375
chr9	92790784	92792832	-700.131103515625
chr9	92882944	92884992	-484.707275390625
chr9	92956672	92958720	-914.4129638671875
chr9	93003776	93005824	-637.6510620117188
chr1	244273152	244275200	-841.5979614257812
chr1	244297728	244299776	-549.1259765625
chr17	28416000	28418048	-367.56671142578125
chr17	28493824	28495872	-923.7229614257812
chr17	28538880	28540928	-443.62542724609375
chr17	28645376	28647424	-396.6899108886719
chr17	28717056	28719104	-320.39105224609375
chr14	68247552	68249600	-855.3746948242188
chr14	68861952	68864000	-1672.2701416015625
chr15	46311424	46313472	-819.9586181640625
chr3	109531136	109533184	-662.7344360351562
chr3	109731840	109733888	-1124.672119140625
chr3	109877248	109879296	-533.4856567382812
chr3	109926400	109928448	-568.6677856445312
chr3	109965312	109967360	-355.91265869140625
chr3	110026752	110028800	-349.1368103027344
chr6	37691392	37693440	-489.717529296875
chr6	37703680	37705728	-347.02532958984375
chr6	37789696	37791744	-413.9749450683594
chr16	10180608	10182656	-939.7692260742188
chr16	10256384	10258432	-827.34619140625
chr15	46088192	46090240	-298.1753234863281
chr15	46116864	46118912	-310.48431396484375
chr15	46123008	46125056	-619.8527221679688
chr15	46127104	46129152	-328.67425537109375
chr15	46309376	46311424	-341.1626892089844
chr5	142886912	142888960	-778.9874877929688
chr22	33380352	33382400	-418.38360595703125
chr22	33437696	33439744	-458.39678955078125
chr2	212547584	212549632	-655.3663330078125
chr2	212566016	212568064	-1209.0648193359375
chr2	212594688	212596736	-954.1964111328125
chr2	212684800	212686848	-961.5255126953125
chr2	212776960	212779008	-643.4072875976562
chr11	95705088	95707136	-1446.366943359375
chr11	95764480	95766528	-453.7063903808594
chr11	95789056	95791104	-605.3695678710938
chr11	95836160	95838208	-546.5316772460938
chr11	95848448	95850496	-915.2510986328125
chr11	95879168	95881216	-331.56243896484375
chr11	95911936	95913984	-474.3780212402344
chr11	96000000	96002048	-332.6949768066406
chr11	96032768	96034816	-409.5654296875
chr6	111708160	111710208	-978.6295776367188
chr6	111996928	111998976	-451.4742736816406
chr6	112027648	112029696	-485.6507873535156
chr6	112041984	112044032	-954.3429565429688
chr6	112162816	112164864	-847.4583740234375
chr6	112179200	112181248	-1255.458984375
chr13	53782528	53784576	-599.89892578125
chr4	159174656	159176704	-469.19476318359375
chr4	159201280	159203328	-624.5430908203125
chr4	159444992	159447040	-1819.6595458984375
chr4	159455232	159457280	-1510.375244140625
chr4	159485952	159488000	-1945.454345703125
chr5	127492096	127494144	-909.3759765625
chr5	127563776	127565824	-893.3934326171875
chr5	127571968	127574016	-425.54644775390625
chr5	127746048	127748096	-440.2149963378906
chr5	127875072	127877120	-297.3967590332031
chr5	127983616	127985664	-344.72149658203125
chr5	127987712	127989760	-323.0443420410156
chr5	128053248	128055296	-330.27276611328125
chr5	128061440	128063488	-388.62933349609375
chr1	96235520	96237568	-1182.6939697265625
chr4	84813824	84815872	-570.0748291015625
chr4	84869120	84871168	-688.3388061523438
chr4	84873216	84875264	-481.64794921875
chr4	84877312	84879360	-448.83013916015625
chr4	84887552	84889600	-496.69305419921875
chr4	84936704	84938752	-350.7146911621094
chr4	84961280	84963328	-333.52130126953125
chr4	84965376	84967424	-443.80450439453125
chr4	85084160	85086208	-1477.8165283203125
chr4	85147648	85149696	-1117.2225341796875
chr2	163774464	163776512	-316.64404296875
chr2	164429824	164431872	-492.07257080078125
chr2	164495360	164497408	-1418.4608154296875
