chrom	start	end	protein_coding_Shap
chr18	36947968	36950016	87.72573852539062
chr13	68806656	68808704	131.75526428222656
chr13	68833280	68835328	108.90391540527344
chr13	68958208	68960256	93.43566131591797
chr13	69132288	69134336	85.90254211425781
chr13	89108480	89110528	86.1885986328125
chr13	89149440	89151488	86.84193420410156
chr6	124585984	124588032	248.033935546875
chr5	86908928	86910976	203.8480224609375
chr11	93585408	93587456	87.17921447753906
chr11	93648896	93650944	156.17568969726562
chr11	93786112	93788160	157.2373504638672
chr11	93843456	93845504	179.51174926757812
chr13	26812416	26814464	89.10969543457031
chr13	26814464	26816512	124.71832275390625
chr3	7331840	7333888	142.2339324951172
chr3	7499776	7501824	95.35917663574219
chr3	7612416	7614464	119.13179016113281
chr3	82079744	82081792	97.00749206542969
chr3	82083840	82085888	85.76585388183594
chr14	74139648	74141696	100.0445785522461
chr14	74192896	74194944	106.0681381225586
chr14	74344448	74346496	87.49227142333984
chr14	74346496	74348544	86.78874206542969
chrX	22611968	22614016	96.4837417602539
chr22	40306688	40308736	92.93498229980469
chr22	40710144	40712192	122.81886291503906
chr4	125728768	125730816	132.781982421875
chr6	125503488	125505536	95.33201599121094
chr1	7802880	7804928	146.7659912109375
chr1	7872512	7874560	112.6526107788086
chr1	7938048	7940096	110.24247741699219
chr1	7952384	7954432	179.9613037109375
chr16	84527104	84529152	117.21728515625
chr16	84531200	84533248	176.88963317871094
chr16	84537344	84539392	103.5254898071289
chr16	84692992	84695040	93.27284240722656
chr16	84881408	84883456	96.18126678466797
chr16	84930560	84932608	89.55213165283203
chr16	85004288	85006336	140.91043090820312
chr1	158482432	158484480	91.56455993652344
chr1	158625792	158627840	104.95011138916016
chr3	34576384	34578432	165.04632568359375
chr3	34615296	34617344	135.6112060546875
chr3	34738176	34740224	113.31298828125
chr3	34998272	35000320	94.21772766113281
chr8	133484544	133486592	94.20911407470703
chr8	133523456	133525504	111.41770935058594
chr8	133527552	133529600	127.14140319824219
chr8	133576704	133578752	135.21328735351562
chr8	133578752	133580800	127.3499526977539
chr10	129310720	129312768	150.0741729736328
chr10	129576960	129579008	87.73928833007812
chr8	35692544	35694592	145.40756225585938
chr8	35704832	35706880	90.63114166259766
chr8	35799040	35801088	144.0590362548828
chr18	63846400	63848448	139.67367553710938
chr18	63907840	63909888	105.21955871582031
chr18	64032768	64034816	92.5896224975586
chr9	128632832	128634880	114.3352279663086
chr2	78465024	78467072	201.81143188476562
chr2	78510080	78512128	156.02215576171875
chr2	78520320	78522368	184.32284545898438
chr2	78581760	78583808	312.090576171875
chr20	831488	833536	133.32858276367188
chr1	187162624	187164672	85.53533935546875
chr17	44544000	44546048	122.48582458496094
chr17	44546048	44548096	99.27000427246094
chr17	44607488	44609536	133.98440551757812
chr9	33935360	33937408	86.67313385009766
chr9	33937408	33939456	98.12039947509766
chr8	81721344	81723392	93.33887481689453
chr8	81768448	81770496	142.3833770751953
chr8	81999872	82001920	146.6375274658203
chrX	69361664	69363712	140.42843627929688
chr13	56590336	56592384	89.81333923339844
chr6	43704320	43706368	113.50042724609375
chr6	43743232	43745280	96.65921783447266
chr6	44118016	44120064	110.32552337646484
chr6	44130304	44132352	105.53218841552734
chr6	44224512	44226560	116.1725845336914
chr6	44226560	44228608	99.50257873535156
chr6	44308480	44310528	103.55589294433594
chr6	134023168	134025216	169.77076721191406
chr6	134045696	134047744	171.2495574951172
chr6	134144000	134146048	182.0977020263672
chr6	134639616	134641664	145.08880615234375
chr6	164265984	164268032	97.99300384521484
chr6	164347904	164349952	102.23385620117188
chr6	164368384	164370432	85.83354187011719
chr2	158187520	158189568	99.06446838378906
chr3	115070976	115073024	106.36360168457031
chr3	115134464	115136512	116.0860366821289
chr5	135122944	135124992	88.36456298828125
chr5	135331840	135333888	99.47492980957031
chrX	150700032	150702080	116.33662414550781
chr16	63049728	63051776	221.6768035888672
chr16	63461376	63463424	153.69497680664062
chr16	63619072	63621120	86.50349426269531
chr10	64694272	64696320	139.65330505371094
chr10	64747520	64749568	90.1487045288086
chr10	64759808	64761856	126.28324127197266
chr10	64931840	64933888	227.33541870117188
chr6	25192448	25194496	126.68858337402344
chr6	25591808	25593856	100.00422668457031
chr15	99100672	99102720	137.4149932861328
chr15	99102720	99104768	91.6016845703125
chr19	16779264	16781312	104.21480560302734
chr8	88160256	88162304	97.67943572998047
chr8	88336384	88338432	128.2438507080078
chr8	88354816	88356864	116.09098815917969
chr8	54702080	54704128	132.95986938476562
chr8	54753280	54755328	113.3824691772461
chr10	100265984	100268032	89.3905258178711
chr10	100349952	100352000	139.42169189453125
chr10	100487168	100489216	119.9056167602539
chr10	100493312	100495360	116.5846176147461
chr10	100495360	100497408	172.6842803955078
chr10	100497408	100499456	122.02308654785156
chr10	100499456	100501504	157.15269470214844
chr5	150108160	150110208	114.14305114746094
chr5	150267904	150269952	88.53408813476562
chr5	150319104	150321152	91.06538391113281
chr5	150491136	150493184	93.52578735351562
chr5	150497280	150499328	91.9623031616211
chr5	150515712	150517760	105.99369812011719
chr5	150579200	150581248	87.9598388671875
chr5	150620160	150622208	87.51890563964844
chr22	31055872	31057920	103.4516830444336
chr22	31584256	31586304	170.66171264648438
chr4	113209344	113211392	93.09085845947266
chr4	113219584	113221632	92.00650787353516
chr4	113221632	113223680	85.92811584472656
chr4	113256448	113258496	100.54954528808594
chr4	113301504	113303552	89.3541259765625
chr11	27574272	27576320	136.5301513671875
chr11	27650048	27652096	122.09977722167969
chr11	27652096	27654144	153.77120971679688
chr11	27678720	27680768	140.45358276367188
chr2	153651200	153653248	133.20346069335938
chr2	153714688	153716736	149.96295166015625
chr2	153866240	153868288	157.9078826904297
chr2	154001408	154003456	98.33613586425781
chr2	154130432	154132480	93.1429443359375
chr1	171962368	171964416	94.43299102783203
chr1	171964416	171966464	173.26400756835938
chr1	171968512	171970560	120.92840576171875
chr1	172441600	172443648	94.51752471923828
chr8	105684992	105687040	110.35142517089844
chr8	105764864	105766912	102.7907943725586
chr8	105771008	105773056	162.5743865966797
chr4	174372864	174374912	119.56905364990234
chr4	174508032	174510080	104.57221984863281
chr4	174526464	174528512	140.5488739013672
chr4	174741504	174743552	153.68136596679688
chr1	38735872	38737920	194.2251739501953
chr2	80195584	80197632	123.16407775878906
chr2	80777216	80779264	98.58329772949219
chr7	88403968	88406016	91.82388305664062
chr7	88518656	88520704	139.0714874267578
chr2	26898432	26900480	110.35308837890625
chr2	26968064	26970112	126.7103500366211
chr2	26974208	26976256	122.81373596191406
chr2	26982400	26984448	110.14984130859375
chr2	26986496	26988544	92.83401489257812
chr2	26992640	26994688	106.7807388305664
chr2	27183104	27185152	130.46192932128906
chr2	27185152	27187200	183.04745483398438
chr19	15634432	15636480	87.23155212402344
chr19	15702016	15704064	102.71940612792969
chr19	16001024	16003072	137.43603515625
chr5	44052480	44054528	153.66818237304688
chr5	44185600	44187648	214.62039184570312
chr5	44271616	44273664	93.39576721191406
chr5	44353536	44355584	101.11015319824219
chr5	44384256	44386304	118.10624694824219
chr5	44511232	44513280	91.38545989990234
chr1	205293568	205295616	120.11295318603516
chr2	79200256	79202304	107.2771224975586
chr2	79273984	79276032	93.14485168457031
chr2	79310848	79312896	106.18095397949219
chr18	68788224	68790272	90.56721496582031
chr2	53403648	53405696	92.21394348144531
chr2	53444608	53446656	144.05116271972656
chr2	53446656	53448704	99.61345672607422
chr2	53714944	53716992	140.17465209960938
chr2	53745664	53747712	142.58334350585938
chr2	53846016	53848064	88.77871704101562
chr2	53870592	53872640	138.31109619140625
chr2	138825728	138827776	110.91450500488281
chr11	100395008	100397056	170.5828857421875
chr11	100655104	100657152	96.28495025634766
chr11	100657152	100659200	117.5274429321289
chr4	61169664	61171712	109.87823486328125
chr4	61292544	61294592	131.4239501953125
chr4	61360128	61362176	101.48976135253906
chr7	139395072	139397120	121.25065612792969
chr14	57892864	57894912	112.93060302734375
chr18	9869312	9871360	106.57759094238281
chr18	9994240	9996288	116.22249603271484
chr18	10008576	10010624	124.12614440917969
chr18	10010624	10012672	123.75242614746094
chr18	10018816	10020864	152.5805206298828
chr18	10139648	10141696	108.29890441894531
chr3	102926336	102928384	161.08810424804688
chr2	189392896	189394944	86.20465087890625
chr2	189394944	189396992	96.43812561035156
chr2	189478912	189480960	123.38167572021484
chr2	189511680	189513728	131.52149963378906
chr2	189513728	189515776	132.87509155273438
chr2	189515776	189517824	97.76997375488281
chr2	189536256	189538304	88.31172943115234
chr2	189546496	189548544	93.70984649658203
chr2	189548544	189550592	125.06414794921875
chr2	189581312	189583360	108.026611328125
chr2	189605888	189607936	126.06730651855469
chr2	189616128	189618176	145.6838836669922
chr2	189622272	189624320	101.46163177490234
chr2	189628416	189630464	149.59963989257812
chr2	189667328	189669376	89.93376159667969
chr2	189671424	189673472	126.5715560913086
chr2	189681664	189683712	163.9283447265625
chr2	189683712	189685760	198.51882934570312
chr2	189693952	189696000	103.10838317871094
chr2	189788160	189790208	89.68302917480469
chr5	53114880	53116928	97.19387817382812
chr5	53151744	53153792	223.9364776611328
chr5	53153792	53155840	133.57797241210938
chr5	53164032	53166080	133.37754821777344
chr5	53192704	53194752	150.080078125
chr5	53194752	53196800	99.17595672607422
chr5	53508096	53510144	110.81497955322266
chr5	53643264	53645312	144.2644805908203
chr2	120168448	120170496	91.26551818847656
chr2	120229888	120231936	101.14311218261719
chr2	120240128	120242176	136.57765197753906
chr2	120246272	120248320	98.77293395996094
chr3	122882048	122884096	89.13768005371094
chr12	111298560	111300608	96.76551055908203
chr2	27570176	27572224	124.14884185791016
chr2	27711488	27713536	118.21944427490234
chr2	27721728	27723776	118.43519592285156
chr2	27729920	27731968	131.0201416015625
chr7	105605120	105607168	88.67665100097656
chr7	106039296	106041344	103.284912109375
chr19	19591168	19593216	100.22114562988281
chr19	19611648	19613696	91.2165298461914
chr19	19775488	19777536	192.2551727294922
chr19	19777536	19779584	106.9931640625
chr19	19865600	19867648	85.42558288574219
chr7	18276352	18278400	153.23501586914062
chr7	18288640	18290688	131.07748413085938
chr7	18323456	18325504	127.36967468261719
chr10	128065536	128067584	167.88235473632812
chr17	58445824	58447872	101.07178497314453
chr17	58533888	58535936	86.69013977050781
chr17	59002880	59004928	89.23169708251953
chr17	59004928	59006976	105.8834228515625
chr13	29431808	29433856	126.80428314208984
chr13	29433856	29435904	198.84263610839844
chr13	29448192	29450240	113.115478515625
chr13	29454336	29456384	114.8044204711914
chr2	13744128	13746176	94.83081817626953
chr2	13770752	13772800	100.75708770751953
chr3	147140608	147142656	92.857177734375
chr1	51058688	51060736	133.75770568847656
chr1	51265536	51267584	166.94015502929688
chr7	146925568	146927616	154.35067749023438
chr17	60921856	60923904	115.7087173461914
chr17	60940288	60942336	205.55532836914062
chr17	60946432	60948480	142.45672607421875
chr1	94316544	94318592	97.6836929321289
chr1	94396416	94398464	96.42639923095703
chr1	94404608	94406656	132.8024444580078
chr1	94420992	94423040	129.7407989501953
chr1	94423040	94425088	177.13819885253906
chr1	94865408	94867456	90.40079498291016
chr11	68251648	68253696	104.33013916015625
chr11	68265984	68268032	98.56253814697266
chr11	68358144	68360192	124.25212097167969
chr11	68372480	68374528	97.75605773925781
chr11	68524032	68526080	111.1716537475586
chr11	68730880	68732928	116.82181549072266
chr11	68888576	68890624	114.1669692993164
chrX	14094336	14096384	85.7569351196289
chrX	14362624	14364672	367.157958984375
chrX	14495744	14497792	251.80264282226562
chr6	106129408	106131456	87.19578552246094
chr6	106156032	106158080	88.38449096679688
chr5	120446976	120449024	99.54927062988281
chr2	191035392	191037440	88.20939636230469
chr2	191037440	191039488	112.5285415649414
chr2	191426560	191428608	139.14276123046875
chr2	191481856	191483904	115.55718994140625
chr2	191483904	191485952	172.9771270751953
chr2	191485952	191488000	223.55126953125
chr2	191488000	191490048	204.58973693847656
chr2	191500288	191502336	88.12631225585938
chr6	11530240	11532288	180.59535217285156
chr6	11540480	11542528	155.85916137695312
chr6	11603968	11606016	99.22114562988281
chr6	11606016	11608064	159.7515106201172
chr6	11610112	11612160	131.02041625976562
chr6	11612160	11614208	155.01754760742188
chr6	11618304	11620352	95.46659088134766
chr6	11630592	11632640	103.40562438964844
chr6	11634688	11636736	181.8265380859375
chr6	11769856	11771904	131.14341735839844
chr6	11827200	11829248	86.32292938232422
chrX	74549248	74551296	227.90225219726562
chrX	74551296	74553344	94.79261779785156
chrX	74602496	74604544	126.06184387207031
chrX	74604544	74606592	136.86595153808594
chrX	74606592	74608640	145.9268035888672
chr14	84482048	84484096	126.57371520996094
chr1	88991744	88993792	109.93121337890625
chr8	99983360	99985408	108.04632568359375
chr8	100149248	100151296	124.36832427978516
chr11	120205312	120207360	140.0081787109375
chr13	32968704	32970752	141.47720336914062
chr13	33032192	33034240	94.20851135253906
chr13	33110016	33112064	140.7047576904297
chrX	76173312	76175360	126.38114166259766
chr20	25622528	25624576	86.99729919433594
chr8	68577280	68579328	297.54071044921875
chr11	116742144	116744192	89.56343841552734
chr11	86392832	86394880	217.2732391357422
chr11	86394880	86396928	258.6268615722656
chr11	86396928	86398976	263.10784912109375
chr11	86441984	86444032	104.74800109863281
chr11	86448128	86450176	92.13599395751953
chr11	86478848	86480896	121.22831726074219
chr11	86480896	86482944	189.85165405273438
chr11	86482944	86484992	169.00613403320312
chr11	86484992	86487040	149.8534393310547
chr11	86888448	86890496	108.85794830322266
chr11	86892544	86894592	152.24575805664062
chr11	86894592	86896640	145.0192108154297
chr11	86945792	86947840	123.0689697265625
chr11	86958080	86960128	130.5660858154297
chr11	87035904	87037952	107.08927154541016
chr13	97462272	97464320	91.869384765625
chr8	60383232	60385280	99.93219757080078
chr8	131328000	131330048	129.51646423339844
chr8	131409920	131411968	114.628173828125
chr14	103716864	103718912	94.77101135253906
chr7	86317056	86319104	189.37710571289062
chr7	86321152	86323200	176.03982543945312
chr7	86466560	86468608	121.7591552734375
chr7	73822208	73824256	106.14737701416016
chr3	7847936	7849984	95.17188262939453
chr3	119627776	119629824	100.32801055908203
chr3	119635968	119638016	104.08174896240234
chr3	119810048	119812096	99.86927795410156
chr3	119812096	119814144	121.9035415649414
chr3	119814144	119816192	150.15606689453125
chr4	41213952	41216000	125.5809555053711
chr4	41244672	41246720	186.72142028808594
chr4	41304064	41306112	87.11143493652344
chr9	92868608	92870656	92.20782470703125
chr1	156282880	156284928	167.18406677246094
chr1	156346368	156348416	99.41944122314453
chr1	156358656	156360704	97.37444305419922
chr1	156413952	156416000	128.61692810058594
