chrom	start	end	protein_coding_Shap
chrX	85254144	85256192	-131.3009490966797
chrX	85266432	85268480	-278.01104736328125
chrX	85268480	85270528	-149.1989288330078
chrX	85278720	85280768	-146.33035278320312
chrX	85284864	85286912	-217.0564422607422
chrX	85286912	85288960	-203.49710083007812
chrX	85291008	85293056	-160.14724731445312
chrX	85295104	85297152	-146.9252471923828
chrX	85301248	85303296	-155.4204559326172
chrX	85305344	85307392	-221.5084686279297
chrX	85311488	85313536	-129.80628967285156
chrX	85315584	85317632	-202.92071533203125
chrX	85317632	85319680	-149.6577606201172
chrX	85321728	85323776	-142.44766235351562
chrX	85327872	85329920	-286.49249267578125
chrX	85329920	85331968	-168.70919799804688
chrX	85331968	85334016	-197.74929809570312
chrX	85334016	85336064	-141.23611450195312
chrX	85336064	85338112	-148.5127716064453
chrX	85340160	85342208	-143.77566528320312
chrX	85342208	85344256	-128.0958709716797
chrX	85344256	85346304	-126.97987365722656
chrX	85348352	85350400	-154.1869659423828
chrX	85350400	85352448	-141.13687133789062
chrX	85354496	85356544	-164.35647583007812
chrX	85356544	85358592	-143.21694946289062
chrX	85362688	85364736	-131.69940185546875
chrX	85364736	85366784	-180.85781860351562
chrX	85366784	85368832	-149.09640502929688
chrX	85368832	85370880	-197.09860229492188
chrX	85370880	85372928	-188.75778198242188
chrX	85377024	85379072	-144.67526245117188
chrX	85379072	85381120	-179.14125061035156
chrX	85381120	85383168	-205.94967651367188
chrX	85387264	85389312	-140.81198120117188
chrX	85389312	85391360	-205.93472290039062
chrX	85393408	85395456	-178.27313232421875
chrX	85395456	85397504	-234.65133666992188
chrX	85397504	85399552	-151.1062774658203
chrX	85399552	85401600	-186.36195373535156
chrX	85401600	85403648	-178.05227661132812
chrX	85405696	85407744	-221.1227264404297
chrX	85409792	85411840	-175.77023315429688
chrX	85413888	85415936	-172.4446563720703
chrX	85417984	85420032	-169.10598754882812
chrX	85420032	85422080	-195.0247039794922
chrX	85422080	85424128	-184.36346435546875
chrX	85430272	85432320	-150.0770263671875
chrX	85432320	85434368	-159.57493591308594
chrX	85434368	85436416	-162.8499755859375
chrX	85438464	85440512	-130.11111450195312
chrX	85440512	85442560	-231.5211944580078
chrX	85442560	85444608	-147.42819213867188
chrX	85446656	85448704	-275.2514953613281
chrX	85448704	85450752	-289.7406921386719
chrX	85450752	85452800	-204.05215454101562
chrX	85454848	85456896	-129.68809509277344
chrX	85458944	85460992	-160.24627685546875
chrX	85473280	85475328	-171.8334503173828
chrX	85479424	85481472	-212.9346923828125
chrX	85491712	85493760	-149.06082153320312
chrX	85506048	85508096	-211.41650390625
chrX	85512192	85514240	-259.27874755859375
chrX	85514240	85516288	-146.46726989746094
chrX	85518336	85520384	-169.73419189453125
chrX	85520384	85522432	-246.23880004882812
chrX	85522432	85524480	-176.2417755126953
chrX	85536768	85538816	-149.02590942382812
chrX	85549056	85551104	-149.81173706054688
chrX	85565440	85567488	-140.2671356201172
chrX	85575680	85577728	-147.60922241210938
chrX	85616640	85618688	-148.20355224609375
chrX	85620736	85622784	-132.88027954101562
chrX	85624832	85626880	-146.5318603515625
chrX	85630976	85633024	-330.722412109375
chrX	85633024	85635072	-182.59169006347656
chrX	85645312	85647360	-128.22628784179688
chrX	85647360	85649408	-203.3643341064453
chrX	85649408	85651456	-175.5883026123047
chrX	85655552	85657600	-192.09490966796875
chrX	85657600	85659648	-210.5155792236328
chrX	85661696	85663744	-245.07870483398438
chrX	85665792	85667840	-147.42587280273438
chrX	85667840	85669888	-183.25119018554688
chrX	85669888	85671936	-236.100341796875
chrX	85676032	85678080	-139.06886291503906
chrX	85678080	85680128	-170.82034301757812
chrX	85680128	85682176	-128.77444458007812
chrX	85688320	85690368	-230.55880737304688
chrX	85692416	85694464	-192.51187133789062
chrX	85702656	85704704	-181.44430541992188
chrX	85704704	85706752	-152.78164672851562
chrX	85710848	85712896	-193.99085998535156
chrX	85712896	85714944	-168.04246520996094
chrX	85716992	85719040	-133.9145050048828
chrX	85719040	85721088	-177.11367797851562
chrX	85721088	85723136	-191.64251708984375
chrX	85723136	85725184	-157.0083465576172
chrX	85725184	85727232	-142.72218322753906
chrX	85727232	85729280	-189.77980041503906
chrX	85729280	85731328	-161.76397705078125
chrX	85731328	85733376	-132.53500366210938
chrX	85735424	85737472	-178.09970092773438
chrX	85739520	85741568	-252.4531707763672
chrX	85743616	85745664	-164.19747924804688
chrX	85760000	85762048	-125.5042724609375
chrX	85764096	85766144	-137.67416381835938
chrX	85766144	85768192	-180.15504455566406
chrX	85768192	85770240	-148.40036010742188
chrX	85774336	85776384	-204.6251983642578
chrX	85778432	85780480	-141.7347412109375
chr11	97212416	97214464	-138.9283905029297
chr11	97257472	97259520	-155.98928833007812
chr11	97269760	97271808	-137.08644104003906
chr11	97341440	97343488	-147.92642211914062
chr11	97357824	97359872	-138.50253295898438
chr11	97376256	97378304	-124.7716293334961
chr11	97378304	97380352	-138.4121856689453
chr11	97380352	97382400	-134.34466552734375
chr7	40132608	40134656	-281.90948486328125
chr2	156436480	156438528	-179.17979431152344
chr2	156440576	156442624	-139.674560546875
chr2	156463104	156465152	-157.77108764648438
chr2	156471296	156473344	-145.75531005859375
chr2	156485632	156487680	-135.2960662841797
chr5	179630080	179632128	-159.0946502685547
chr5	179695616	179697664	-145.82968139648438
chr5	179855360	179857408	-200.33010864257812
chr6	51970048	51972096	-129.61767578125
chr6	52285440	52287488	-255.6779022216797
chr6	52453376	52455424	-242.28909301757812
chr6	52566016	52568064	-137.6009979248047
chr6	52590592	52592640	-138.50779724121094
chr6	52594688	52596736	-139.51156616210938
chr6	52604928	52606976	-131.27334594726562
chr1	71079936	71081984	-251.018310546875
chr4	75139072	75141120	-179.35751342773438
chr4	75323392	75325440	-141.99839782714844
chr4	75511808	75513856	-225.36373901367188
chr4	75513856	75515904	-405.8855285644531
chr4	75573248	75575296	-172.05093383789062
chr4	75669504	75671552	-280.63067626953125
chr4	75671552	75673600	-157.85049438476562
chr4	75673600	75675648	-288.32476806640625
chr4	75708416	75710464	-150.3600616455078
chr4	75722752	75724800	-274.2543029785156
chr4	75724800	75726848	-192.29867553710938
chr4	75726848	75728896	-145.056884765625
chrX	5347328	5349376	-205.416015625
chrX	5353472	5355520	-243.98611450195312
chrX	5357568	5359616	-140.1796112060547
chrX	5365760	5367808	-167.1021728515625
chrX	5376000	5378048	-195.1877899169922
chrX	5382144	5384192	-205.94778442382812
chrX	5384192	5386240	-136.371337890625
chrX	5394432	5396480	-169.9149627685547
chrX	5408768	5410816	-228.8981475830078
chrX	5419008	5421056	-156.51675415039062
chrX	5425152	5427200	-210.0541534423828
chrX	5435392	5437440	-230.4864501953125
chrX	5437440	5439488	-229.2460479736328
chrX	5439488	5441536	-278.1807861328125
chrX	5443584	5445632	-169.64517211914062
chrX	5445632	5447680	-243.0839080810547
chrX	5447680	5449728	-200.15145874023438
chrX	5449728	5451776	-227.6486053466797
chrX	5451776	5453824	-172.2842254638672
chrX	5453824	5455872	-150.6763916015625
chrX	5455872	5457920	-170.64068603515625
chrX	5457920	5459968	-210.85269165039062
chrX	5462016	5464064	-250.42489624023438
chrX	5464064	5466112	-232.6888885498047
chrX	5466112	5468160	-162.36033630371094
chrX	5472256	5474304	-380.27935791015625
chrX	5474304	5476352	-239.3267059326172
chrX	5478400	5480448	-217.9148406982422
chrX	5480448	5482496	-187.93496704101562
chrX	5482496	5484544	-134.06243896484375
chrX	5488640	5490688	-265.2071533203125
chrX	5492736	5494784	-139.06427001953125
chrX	5496832	5498880	-174.20489501953125
chrX	5498880	5500928	-162.82626342773438
chrX	5502976	5505024	-228.27456665039062
chrX	5505024	5507072	-213.1726837158203
chrX	5507072	5509120	-144.115478515625
chrX	5511168	5513216	-190.91104125976562
chrX	5519360	5521408	-201.1800079345703
chrX	5521408	5523456	-230.857666015625
chrX	5525504	5527552	-203.47769165039062
chrX	5527552	5529600	-174.4113311767578
chrX	5531648	5533696	-229.853515625
chrX	5541888	5543936	-157.4548797607422
chrX	5548032	5550080	-167.4012451171875
chrX	5558272	5560320	-175.41876220703125
chrX	5560320	5562368	-199.75730895996094
chrX	5574656	5576704	-137.19967651367188
chrX	5576704	5578752	-148.2579345703125
chrX	5580800	5582848	-177.71218872070312
chrX	5584896	5586944	-161.72059631347656
chrX	5593088	5595136	-233.8221893310547
chrX	5595136	5597184	-199.8372344970703
chrX	5601280	5603328	-201.61317443847656
chrX	5603328	5605376	-193.757568359375
chrX	5605376	5607424	-180.79286193847656
chrX	5609472	5611520	-237.7588348388672
chrX	5611520	5613568	-134.54281616210938
chrX	5613568	5615616	-214.84127807617188
chrX	5615616	5617664	-166.18002319335938
chrX	5617664	5619712	-131.12033081054688
chrX	5625856	5627904	-231.9740753173828
chrX	5632000	5634048	-198.11849975585938
chrX	5634048	5636096	-256.830810546875
chrX	5658624	5660672	-143.64292907714844
chrX	5660672	5662720	-133.14988708496094
chrX	5670912	5672960	-194.77972412109375
chrX	5672960	5675008	-137.2007293701172
chrX	5677056	5679104	-156.86898803710938
chrX	5681152	5683200	-187.87759399414062
chrX	5689344	5691392	-250.644775390625
chrX	5695488	5697536	-188.5552978515625
chrX	5715968	5718016	-159.0403289794922
chrX	5736448	5738496	-162.17691040039062
chrX	5748736	5750784	-233.40365600585938
chrX	5754880	5756928	-171.44485473632812
chrX	5765120	5767168	-166.72056579589844
chrX	5769216	5771264	-178.0908203125
chrX	5793792	5795840	-149.83619689941406
chrX	5799936	5801984	-176.45689392089844
chrX	5801984	5804032	-137.53048706054688
chrX	5808128	5810176	-206.57498168945312
chrX	5810176	5812224	-192.137451171875
chrX	5818368	5820416	-150.22018432617188
chrX	5826560	5828608	-212.10595703125
chrX	5844992	5847040	-296.8623046875
chrX	5851136	5853184	-127.98416900634766
chrX	5853184	5855232	-186.22042846679688
chrX	5861376	5863424	-186.16952514648438
chrX	5869568	5871616	-198.6468505859375
chrX	5875712	5877760	-254.9666748046875
chrX	5885952	5888000	-163.82235717773438
chrX	5888000	5890048	-139.78457641601562
chrX	5906432	5908480	-170.76202392578125
chrX	5908480	5910528	-191.99124145507812
chrX	5910528	5912576	-160.58953857421875
chrX	5912576	5914624	-139.57156372070312
chrX	5935104	5937152	-156.23428344726562
chrX	5937152	5939200	-181.37132263183594
chrX	5939200	5941248	-172.12429809570312
chrX	5949440	5951488	-285.962890625
chrX	5955584	5957632	-234.66983032226562
chrX	5957632	5959680	-142.17982482910156
chrX	5961728	5963776	-132.42568969726562
chrX	5969920	5971968	-176.23683166503906
chrX	5971968	5974016	-210.18215942382812
chrX	5974016	5976064	-221.15615844726562
chrX	5978112	5980160	-238.011962890625
chrX	5986304	5988352	-131.8311004638672
chrX	5990400	5992448	-147.91139221191406
chrX	5992448	5994496	-163.41769409179688
chrX	5996544	5998592	-230.036376953125
chrX	6008832	6010880	-127.86680603027344
chrX	6010880	6012928	-188.93373107910156
chrX	6014976	6017024	-236.6997833251953
chrX	6019072	6021120	-145.26565551757812
chrX	6021120	6023168	-179.42062377929688
chrX	6027264	6029312	-231.3215789794922
chrX	6031360	6033408	-155.1265869140625
chrX	6035456	6037504	-169.51150512695312
chrX	6041600	6043648	-157.8205108642578
chrX	6045696	6047744	-190.32073974609375
chrX	6047744	6049792	-197.29661560058594
chrX	6049792	6051840	-222.28890991210938
chrX	6051840	6053888	-191.73870849609375
chrX	6057984	6060032	-163.76222229003906
chrX	6060032	6062080	-189.35739135742188
chrX	6066176	6068224	-228.5193328857422
chrX	6078464	6080512	-203.31451416015625
chrX	6082560	6084608	-236.57931518554688
chrX	6092800	6094848	-229.42581176757812
chrX	6094848	6096896	-172.67031860351562
chrX	6096896	6098944	-203.74539184570312
chrX	6098944	6100992	-154.88990783691406
chrX	6100992	6103040	-238.6877899169922
chrX	6103040	6105088	-256.32000732421875
chrX	6105088	6107136	-330.32086181640625
chrX	6121472	6123520	-221.84085083007812
chrX	6123520	6125568	-286.9314270019531
chrX	6127616	6129664	-167.5028839111328
chrX	6129664	6131712	-219.8310546875
chrX	6131712	6133760	-179.22799682617188
chrX	6148096	6150144	-132.62220764160156
chrX	6150144	6152192	-175.80380249023438
chrX	6156288	6158336	-206.19741821289062
chrX	6158336	6160384	-238.68295288085938
chrX	6164480	6166528	-223.7049560546875
chrX	6174720	6176768	-321.0811462402344
chrX	6176768	6178816	-239.3922119140625
chrX	6184960	6187008	-184.47665405273438
chr11	83159040	83161088	-131.360107421875
chr11	83189760	83191808	-147.15927124023438
chr11	83193856	83195904	-129.0297088623047
chr11	83283968	83286016	-157.1589813232422
chr8	140632064	140634112	-167.52305603027344
chr8	140666880	140668928	-206.04721069335938
chr8	140668928	140670976	-186.79458618164062
chr15	76904448	76906496	-192.0829315185547
chr1	220104704	220106752	-146.02529907226562
chr1	220123136	220125184	-172.54391479492188
chr13	75540480	75542528	-133.71896362304688
chr13	75589632	75591680	-157.9853973388672
chr13	75599872	75601920	-185.20347595214844
chr13	75601920	75603968	-167.52468872070312
chr13	75606016	75608064	-128.26800537109375
chr13	75626496	75628544	-193.86077880859375
chr13	75630592	75632640	-174.03431701660156
chr13	75632640	75634688	-164.5902099609375
chr13	75646976	75649024	-156.35211181640625
chr13	75649024	75651072	-181.70191955566406
chr13	75661312	75663360	-146.46246337890625
chr13	75671552	75673600	-147.57687377929688
chr13	75675648	75677696	-148.7364044189453
chr13	75687936	75689984	-140.69654846191406
chr13	75692032	75694080	-146.9247283935547
chr13	75704320	75706368	-243.3211669921875
chr13	75714560	75716608	-160.1826934814453
chr13	75724800	75726848	-127.28071594238281
chr13	75735040	75737088	-137.97335815429688
chr13	75737088	75739136	-235.46401977539062
chr13	75759616	75761664	-214.59768676757812
chr13	75798528	75800576	-217.49142456054688
chr13	75802624	75804672	-174.98995971679688
chr13	75804672	75806720	-166.61973571777344
chr13	75808768	75810816	-222.74569702148438
chr13	75831296	75833344	-212.5170135498047
chr13	75868160	75870208	-206.6243133544922
chr13	75870208	75872256	-167.9556427001953
chr13	75872256	75874304	-145.18374633789062
chrX	117002240	117004288	-149.04592895507812
chrX	117006336	117008384	-130.86477661132812
chrX	117014528	117016576	-124.9063491821289
chrX	117020672	117022720	-126.58998107910156
chrX	117022720	117024768	-148.75445556640625
chrX	117026816	117028864	-133.655029296875
chrX	117051392	117053440	-148.29708862304688
chrX	117053440	117055488	-179.69375610351562
chrX	117055488	117057536	-207.7218780517578
chrX	117059584	117061632	-162.68350219726562
chrX	117061632	117063680	-186.09884643554688
chrX	117088256	117090304	-176.91195678710938
chrX	117110784	117112832	-201.82846069335938
chrX	117112832	117114880	-138.8009490966797
chrX	117114880	117116928	-216.91525268554688
chrX	117118976	117121024	-184.42788696289062
chrX	117121024	117123072	-177.00830078125
chrX	117127168	117129216	-153.6013641357422
chrX	117135360	117137408	-234.8473358154297
chrX	117139456	117141504	-154.84506225585938
chrX	117141504	117143552	-154.37911987304688
chrX	117143552	117145600	-173.7631072998047
chrX	117147648	117149696	-208.1096954345703
chrX	117153792	117155840	-192.36160278320312
chrX	117155840	117157888	-193.45965576171875
chrX	117157888	117159936	-205.6464080810547
chrX	117159936	117161984	-196.62867736816406
chrX	117161984	117164032	-189.3528594970703
chrX	117164032	117166080	-153.58975219726562
chrX	117168128	117170176	-190.01626586914062
chrX	117170176	117172224	-216.707763671875
chrX	117174272	117176320	-128.7196807861328
chrX	117176320	117178368	-203.93470764160156
chrX	117178368	117180416	-234.896728515625
chrX	117182464	117184512	-259.08892822265625
chrX	117184512	117186560	-215.7216339111328
chrX	117192704	117194752	-194.677734375
chrX	117196800	117198848	-205.97659301757812
