chrom	start	end	other_smallRNA_Shap
chr2	54722560	54724608	-19.573970794677734
chr2	54972416	54974464	-9.464803695678711
chr2	55015424	55017472	-9.801023483276367
chr2	55023616	55025664	-14.527938842773438
chr2	55027712	55029760	-14.250640869140625
chr2	55035904	55037952	-15.43091869354248
chr7	133650432	133652480	-8.910932540893555
chr7	133670912	133672960	-13.830917358398438
chr7	133681152	133683200	-9.697327613830566
chr7	133687296	133689344	-9.272017478942871
chr6	37048320	37050368	-12.4089994430542
chr6	37095424	37097472	-12.6182222366333
chr6	37105664	37107712	-13.776254653930664
chr6	37111808	37113856	-18.025985717773438
chr6	37113856	37115904	-11.642167091369629
chr6	37120000	37122048	-13.938638687133789
chr6	37130240	37132288	-11.996312141418457
chr6	37136384	37138432	-12.525606155395508
chr6	37165056	37167104	-9.288395881652832
chr6	37607424	37609472	-8.930379867553711
chr5	119023616	119025664	-13.10071849822998
chr5	119035904	119037952	-14.658567428588867
chr5	119042048	119044096	-18.334125518798828
chr5	119048192	119050240	-10.221555709838867
chr1	172165120	172167168	-9.208099365234375
chr1	172212224	172214272	-12.275339126586914
chr1	172253184	172255232	-10.399737358093262
chr1	172326912	172328960	-14.787544250488281
chr1	172337152	172339200	-13.433280944824219
chr1	172529664	172531712	-16.34060287475586
chr1	172609536	172611584	-11.374368667602539
chr5	112699392	112701440	-19.83462142944336
chr5	112734208	112736256	-14.171740531921387
chr5	112859136	112861184	-13.15839672088623
chr5	112863232	112865280	-11.923964500427246
chr5	112936960	112939008	-15.824732780456543
chr5	112973824	112975872	-12.468060493469238
chr5	112975872	112977920	-13.993278503417969
chr13	28190720	28192768	-10.245312690734863
chr13	28346368	28348416	-20.477436065673828
chr13	28366848	28368896	-20.595460891723633
chr13	28395520	28397568	-20.737041473388672
chr13	28411904	28413952	-16.91452407836914
chr13	28418048	28420096	-20.496238708496094
chr13	28422144	28424192	-22.761905670166016
chr13	28424192	28426240	-14.741598129272461
chr13	28430336	28432384	-23.60582733154297
chr13	28448768	28450816	-20.183284759521484
chr13	28461056	28463104	-17.028963088989258
chr13	28471296	28473344	-10.225789070129395
chr13	28475392	28477440	-24.033187866210938
chr13	28477440	28479488	-13.717979431152344
chr13	28491776	28493824	-9.61529541015625
chr13	28504064	28506112	-13.834579467773438
chr13	28534784	28536832	-12.705495834350586
chr13	28545024	28547072	-12.57589054107666
chr13	28559360	28561408	-9.896039009094238
chr13	28563456	28565504	-17.140268325805664
chr13	28592128	28594176	-14.990336418151855
chr13	28596224	28598272	-10.132804870605469
chr13	28598272	28600320	-15.997514724731445
chr13	28612608	28614656	-15.509260177612305
chr14	70623232	70625280	-14.776446342468262
chr2	53370880	53372928	-13.195213317871094
chr2	53426176	53428224	-11.157662391662598
chr9	33884160	33886208	-10.068290710449219
chr9	33908736	33910784	-9.735953330993652
chr9	33961984	33964032	-9.762861251831055
chr9	33970176	33972224	-8.757301330566406
chr9	33988608	33990656	-12.209213256835938
chr9	34095104	34097152	-10.252699851989746
chr9	34144256	34146304	-15.741462707519531
chr9	34162688	34164736	-11.00674057006836
chr9	34168832	34170880	-10.058882713317871
chr9	34170880	34172928	-9.867818832397461
chr9	34177024	34179072	-12.240335464477539
chr9	34179072	34181120	-9.295696258544922
chr9	34265088	34267136	-9.792142868041992
chr1	200355840	200357888	-16.193044662475586
chr1	200368128	200370176	-15.37653636932373
chr1	200398848	200400896	-16.932523727416992
chr1	200429568	200431616	-15.34172248840332
chr1	200626176	200628224	-9.437715530395508
chr1	200689664	200691712	-16.14044189453125
chr1	200757248	200759296	-12.881662368774414
chr1	200783872	200785920	-12.658234596252441
chr4	137105408	137107456	-20.6997127532959
chr4	137146368	137148416	-8.939741134643555
chr4	137242624	137244672	-20.118619918823242
chr4	137246720	137248768	-11.085495948791504
chr4	137271296	137273344	-12.845898628234863
chr4	137297920	137299968	-23.761259078979492
chr4	137314304	137316352	-15.123867988586426
chr4	137340928	137342976	-16.52239990234375
chr4	137345024	137347072	-17.287067413330078
chr4	137373696	137375744	-13.506155014038086
chr4	137390080	137392128	-17.806743621826172
chr5	91058176	91060224	-13.000208854675293
chr5	91125760	91127808	-10.29078483581543
chr5	91136000	91138048	-23.08990478515625
chr5	91146240	91148288	-22.26371955871582
chr5	91150336	91152384	-17.594491958618164
chr5	91158528	91160576	-11.469321250915527
chr5	91162624	91164672	-16.275665283203125
chr5	91164672	91166720	-24.93026351928711
chr5	91166720	91168768	-27.072240829467773
chr5	91168768	91170816	-12.643774032592773
chr5	91181056	91183104	-10.66227912902832
chr5	91183104	91185152	-17.312562942504883
chr5	91187200	91189248	-27.36101722717285
chr5	91205632	91207680	-12.772397994995117
chr5	91211776	91213824	-24.52958106994629
chr5	91217920	91219968	-14.01996898651123
chr5	91222016	91224064	-10.707588195800781
chr5	91228160	91230208	-15.292184829711914
chr5	91238400	91240448	-30.392330169677734
chr5	91260928	91262976	-16.07352638244629
chr5	91265024	91267072	-17.2120304107666
chr5	91267072	91269120	-14.514959335327148
chr5	91269120	91271168	-23.43278694152832
chr5	91275264	91277312	-15.031501770019531
chr5	91285504	91287552	-11.057005882263184
chr5	91291648	91293696	-20.840702056884766
chr5	91295744	91297792	-13.716703414916992
chr5	91299840	91301888	-16.18023681640625
chr5	91303936	91305984	-15.504556655883789
chr5	91328512	91330560	-29.066635131835938
chr5	91330560	91332608	-32.93743896484375
chr5	91332608	91334656	-23.963069915771484
chr5	91365376	91367424	-14.84825325012207
chr4	128491520	128493568	-10.298820495605469
chr4	128493568	128495616	-8.884137153625488
chr7	124764160	124766208	-15.612996101379395
chr2	28774400	28776448	-15.425909042358398
chr2	28796928	28798976	-21.553524017333984
chr2	28835840	28837888	-19.451696395874023
chr2	28839936	28841984	-17.6966495513916
chr2	28887040	28889088	-17.29431915283203
chr2	28989440	28991488	-11.31124210357666
chr2	28991488	28993536	-18.739452362060547
chr2	28993536	28995584	-13.782422065734863
chr2	29009920	29011968	-10.525277137756348
chr2	29011968	29014016	-11.43663501739502
chr2	29020160	29022208	-8.95085334777832
chr2	29032448	29034496	-14.235956192016602
chr2	29036544	29038592	-10.99691104888916
chr2	29042688	29044736	-11.197710037231445
chr2	29046784	29048832	-14.578343391418457
chr2	29057024	29059072	-17.500171661376953
chr2	29065216	29067264	-11.792073249816895
chr2	29077504	29079552	-13.399337768554688
chr2	29079552	29081600	-12.639996528625488
chr2	29116416	29118464	-13.514750480651855
chr2	29128704	29130752	-21.23176383972168
chr6	135389184	135391232	-9.683222770690918
chr6	135395328	135397376	-9.254493713378906
chr11	45815808	45817856	-9.568665504455566
chr11	45824000	45826048	-10.493743896484375
chr11	45828096	45830144	-9.038068771362305
chr11	45830144	45832192	-16.065011978149414
chr11	46272512	46274560	-12.12074089050293
chr11	46610432	46612480	-10.147211074829102
chr11	46626816	46628864	-10.092204093933105
chr11	46628864	46630912	-11.686502456665039
chr11	46630912	46632960	-11.152371406555176
chr11	46643200	46645248	-20.031404495239258
chr11	46649344	46651392	-9.851259231567383
chr11	46653440	46655488	-11.226009368896484
chr11	46661632	46663680	-9.173135757446289
chr11	46684160	46686208	-16.711362838745117
chr7	151443456	151445504	-14.286294937133789
chr7	151662592	151664640	-13.608343124389648
chr7	151664640	151666688	-19.803878784179688
chr15	39397376	39399424	-12.37385082244873
chr15	39475200	39477248	-10.70180606842041
chr15	39493632	39495680	-11.529169082641602
chr15	39641088	39643136	-12.683158874511719
chr15	39645184	39647232	-11.509697914123535
chr15	39647232	39649280	-12.00364875793457
chr15	39876608	39878656	-9.496702194213867
chr15	40036352	40038400	-16.65322494506836
chr15	40105984	40108032	-9.119537353515625
chr3	87390208	87392256	-10.493471145629883
chr3	87398400	87400448	-21.035808563232422
chr5	111151104	111153152	-10.002398490905762
chr5	111607808	111609856	-12.407075881958008
chr5	111613952	111616000	-10.311158180236816
chr5	111634432	111636480	-22.992145538330078
chr5	111650816	111652864	-22.09766387939453
chr5	111663104	111665152	-8.99907398223877
chr5	111667200	111669248	-10.163213729858398
chr5	111716352	111718400	-11.2102632522583
chr5	111720448	111722496	-11.561131477355957
chr5	111738880	111740928	-14.784993171691895
chr5	111740928	111742976	-10.680147171020508
chr8	94783488	94785536	-12.484883308410645
chr8	94793728	94795776	-10.675934791564941
chr8	94910464	94912512	-11.313651084899902
chr8	94973952	94976000	-10.537150382995605
chr8	94978048	94980096	-11.852725982666016
chr8	94994432	94996480	-11.026445388793945
chr8	95016960	95019008	-11.814184188842773
chr8	95141888	95143936	-11.905596733093262
chr8	95270912	95272960	-9.54454231262207
chr5	36319232	36321280	-11.490830421447754
chr1	85274624	85276672	-13.494379997253418
chr1	85485568	85487616	-11.023502349853516
chr1	85551104	85553152	-12.70783805847168
chr1	85590016	85592064	-8.745500564575195
chr1	85608448	85610496	-11.039887428283691
chr1	85663744	85665792	-11.458786010742188
chr17	56893440	56895488	-15.701555252075195
chr17	57122816	57124864	-11.345396041870117
chr17	57423872	57425920	-16.459514617919922
chr17	57556992	57559040	-8.907379150390625
chr17	57571328	57573376	-11.638246536254883
chr4	145176576	145178624	-10.416293144226074
chr10	103757824	103759872	-11.404045104980469
chr10	103798784	103800832	-13.28448486328125
chr10	103821312	103823360	-14.221799850463867
chr10	103985152	103987200	-9.725739479064941
chr10	103989248	103991296	-14.420031547546387
chr10	103991296	103993344	-9.617095947265625
chr10	104089600	104091648	-10.222488403320312
chr10	104134656	104136704	-11.711912155151367
chr10	104337408	104339456	-14.69153881072998
chr15	88993792	88995840	-19.433618545532227
chr15	89067520	89069568	-10.399453163146973
chr15	89653248	89655296	-10.325326919555664
chr15	89839616	89841664	-9.199316024780273
chr15	89847808	89849856	-11.092833518981934
chr15	89876480	89878528	-14.738055229187012
chr4	67629056	67631104	-11.40395450592041
chr4	67635200	67637248	-11.964264869689941
chr4	67670016	67672064	-22.09732437133789
chr4	67676160	67678208	-10.815694808959961
chr7	136839168	136841216	-14.279927253723145
chr7	136941568	136943616	-15.116239547729492
chr7	137023488	137025536	-10.156824111938477
chr11	36208640	36210688	-9.547094345092773
chr11	36257792	36259840	-10.197956085205078
chr11	36331520	36333568	-16.27497673034668
chr11	36347904	36349952	-11.032419204711914
chr11	36356096	36358144	-20.362361907958984
chr11	36388864	36390912	-13.77495002746582
chr11	36395008	36397056	-20.303295135498047
chr11	36401152	36403200	-13.7168607711792
chr11	36405248	36407296	-15.045804977416992
chr11	36407296	36409344	-12.283957481384277
chr11	36411392	36413440	-9.303098678588867
chr11	36413440	36415488	-14.530271530151367
chr11	36431872	36433920	-16.814163208007812
chr11	36440064	36442112	-12.098483085632324
chr11	36446208	36448256	-11.420406341552734
chr11	36452352	36454400	-9.288064002990723
chr3	191182848	191184896	-11.160680770874023
chr3	191266816	191268864	-11.01964282989502
chr3	191315968	191318016	-10.236739158630371
chr1	214417408	214419456	-27.623035430908203
chr1	214431744	214433792	-18.39585304260254
chr1	214444032	214446080	-25.133800506591797
chr1	214452224	214454272	-47.644874572753906
chr1	214456320	214458368	-26.686767578125
chr1	214468608	214470656	-30.461994171142578
chr1	214470656	214472704	-19.472537994384766
chr1	214507520	214509568	-13.784883499145508
chr1	214538240	214540288	-21.124900817871094
chr1	214601728	214603776	-12.205084800720215
chr3	121677824	121679872	-14.603475570678711
chr6	94552064	94554112	-8.897250175476074
chr12	77101056	77103104	-9.760878562927246
chr9	100331520	100333568	-8.80715274810791
chr2	196050944	196052992	-8.907419204711914
chr2	196188160	196190208	-9.807819366455078
chr2	196200448	196202496	-15.154603958129883
chr2	196218880	196220928	-20.08043670654297
chr2	196222976	196225024	-27.981433868408203
chr2	196227072	196229120	-10.790631294250488
chr2	196229120	196231168	-10.661478042602539
chr2	196237312	196239360	-17.119998931884766
chr2	196255744	196257792	-22.024951934814453
chr2	196257792	196259840	-15.818441390991211
chr2	196259840	196261888	-12.450045585632324
chr2	196327424	196329472	-15.462821960449219
chr5	132876288	132878336	-17.562694549560547
chr5	132890624	132892672	-10.067113876342773
chr5	132900864	132902912	-9.716913223266602
chr5	132902912	132904960	-17.842350006103516
chr5	132935680	132937728	-9.622488975524902
chr5	133050368	133052416	-14.002163887023926
chr5	133052416	133054464	-13.349870681762695
chr5	133054464	133056512	-10.585675239562988
chr1	62431232	62433280	-19.57998275756836
chr1	62435328	62437376	-21.087984085083008
chr1	62513152	62515200	-17.210845947265625
chr1	62527488	62529536	-19.013525009155273
chr1	62535680	62537728	-20.249820709228516
chr1	62558208	62560256	-24.459932327270508
chr1	62570496	62572544	-12.34339427947998
chr1	62582784	62584832	-9.191354751586914
chr1	62595072	62597120	-31.205768585205078
chr1	62609408	62611456	-17.193050384521484
chr1	62615552	62617600	-13.443791389465332
chr1	62617600	62619648	-12.827356338500977
chr1	62621696	62623744	-13.223676681518555
chr1	62642176	62644224	-14.676324844360352
chr1	62646272	62648320	-33.35216522216797
chr1	62705664	62707712	-13.45378303527832
chr1	62711808	62713856	-11.01465892791748
chr1	62724096	62726144	-13.847738265991211
chr5	54636544	54638592	-9.890504837036133
chr5	54650880	54652928	-9.205660820007324
chr5	54659072	54661120	-14.890093803405762
chr5	54700032	54702080	-11.733854293823242
chr5	54724608	54726656	-16.2884578704834
chr5	54732800	54734848	-15.926408767700195
chr5	54743040	54745088	-9.863003730773926
chr5	55021568	55023616	-11.822245597839355
chr7	115494912	115496960	-10.83132266998291
chr6	10174464	10176512	-10.366004943847656
chr6	10180608	10182656	-11.278398513793945
chr6	10252288	10254336	-12.115964889526367
chr6	10405888	10407936	-11.156513214111328
chr2	135585792	135587840	-15.254902839660645
chr2	135598080	135600128	-10.121610641479492
chr2	135657472	135659520	-9.647130966186523
chr2	135739392	135741440	-14.04980182647705
chr9	71614464	71616512	-9.827486991882324
chr9	71759872	71761920	-18.354080200195312
chr9	72382464	72384512	-12.872030258178711
chr9	72404992	72407040	-13.052526473999023
chr9	72417280	72419328	-14.565106391906738
chr9	72421376	72423424	-20.273527145385742
chr9	72427520	72429568	-13.062983512878418
chr11	11290624	11292672	-11.388516426086426
chr11	11294720	11296768	-11.6917724609375
chr11	11345920	11347968	-9.75089168548584
chr11	11425792	11427840	-8.858732223510742
chr11	11433984	11436032	-12.296935081481934
chr11	11474944	11476992	-9.466991424560547
chr11	118814720	118816768	-8.737866401672363
chr11	118855680	118857728	-11.75853157043457
chr11	119277568	119279616	-23.859804153442383
chr11	120326144	120328192	-19.683053970336914
chr11	120365056	120367104	-10.294262886047363
chr11	120375296	120377344	-12.488855361938477
chr11	120381440	120383488	-9.25359058380127
chr11	120383488	120385536	-11.895421981811523
chr11	120385536	120387584	-10.727116584777832
chr11	120393728	120395776	-14.724161148071289
chr11	120399872	120401920	-11.144872665405273
chr11	120403968	120406016	-13.366575241088867
chr11	120408064	120410112	-22.891773223876953
chr11	120420352	120422400	-17.70294952392578
chr11	120424448	120426496	-15.777056694030762
chr7	82497536	82499584	-12.757438659667969
chr2	191543296	191545344	-9.339133262634277
chr2	191582208	191584256	-15.923068046569824
chr2	191606784	191608832	-14.603796005249023
chr2	191612928	191614976	-10.867498397827148
chr2	191621120	191623168	-9.054620742797852
chr2	191643648	191645696	-10.463529586791992
chr2	191674368	191676416	-11.890265464782715
chr2	191758336	191760384	-9.75415325164795
chr2	191823872	191825920	-10.737898826599121
chr2	191926272	191928320	-11.961020469665527
chr2	191954944	191956992	-18.52212905883789
chr2	192063488	192065536	-15.741891860961914
